t_s,x_px,y_px,elevation
197.8,1285.19,932.85,9.0
197.9,1285.64,933.06,7.0
198.0,1286.09,933.28,7.0
198.1,1286.54,933.5,7.0
198.2,1286.99,933.71,10.0
198.3,1287.44,933.93,10.0
198.4,1287.89,934.15,5.0
198.5,1288.34,934.36,5.0
198.6,1288.79,934.58,9.0
198.7,1289.24,934.8,9.0
198.8,1289.69,935.01,8.0
198.9,1290.14,935.23,8.0
199.0,1290.59,935.45,8.0
199.1,1291.04,935.67,7.0
199.2,1291.49,935.88,7.0
199.3,1291.94,936.1,7.0
199.4,1292.39,936.32,7.0
199.5,1292.84,936.53,3.0
199.6,1293.3,936.75,3.0
199.7,1293.75,936.97,4.0
199.8,1294.2,937.18,4.0
199.9,1294.65,937.4,4.0
200.0,1295.1,937.62,2.0
200.1,1295.55,937.83,4.0
200.2,1296.0,938.05,4.0
200.3,1296.45,938.27,4.0
200.4,1296.9,938.48,4.0
200.5,1297.35,938.7,1.0
200.6,1297.8,938.92,3.0
200.7,1298.25,939.13,3.0
200.8,1298.7,939.35,3.0
200.9,1299.15,939.57,1.0
201.0,1299.6,939.78,3.0
201.1,1300.05,940.0,3.0
201.2,1300.5,940.22,3.0
201.3,1300.95,940.43,3.0
201.4,1301.41,940.65,2.0
201.5,1301.86,940.87,6.0
201.6,1302.31,941.09,6.0
201.7,1302.76,941.3,6.0
201.8,1303.21,941.52,6.0
201.9,1303.66,941.74,5.0
202.0,1304.11,941.95,5.0
202.1,1304.56,942.17,5.0
202.2,1305.01,942.39,5.0
202.3,1305.46,942.6,5.0
202.4,1305.91,942.82,10.0
202.5,1306.36,943.04,10.0
202.6,1306.81,943.25,10.0
202.7,1307.26,943.47,10.0
202.8,1307.71,943.69,6.0
202.9,1308.16,943.9,6.0
203.0,1308.61,944.12,6.0
203.1,1309.06,944.34,6.0
203.2,1309.52,944.55,9.0
203.3,1309.97,944.77,9.0
203.4,1310.42,944.99,9.0
203.5,1310.87,945.2,9.0
203.6,1311.32,945.42,9.0
203.7,1311.77,945.64,5.0
203.8,1312.22,945.86,5.0
203.9,1312.67,946.07,5.0
204.0,1313.12,946.29,5.0
204.1,1313.57,946.51,1.0
204.2,1314.02,946.72,1.0
204.3,1314.47,946.94,1.0
204.4,1314.92,947.16,1.0
204.5,1315.37,947.37,1.0
204.6,1315.82,947.59,2.0
204.7,1316.27,947.81,2.0
204.8,1316.72,948.02,2.0
204.9,1317.17,948.24,2.0
205.0,1317.63,948.46,1.0
205.1,1318.08,948.67,1.0
205.2,1318.53,948.89,1.0
205.3,1318.98,949.11,1.0
205.4,1319.43,949.32,1.0
205.5,1319.88,949.54,1.0
205.6,1320.33,949.76,1.0
205.7,1320.78,949.97,1.0
205.8,1321.23,950.19,1.0
205.9,1321.68,950.41,41.0
206.0,1322.13,950.62,26.0
206.1,1322.58,950.84,26.0
206.2,1323.03,951.06,26.0
206.3,1323.48,951.28,26.0
206.4,1323.93,951.49,48.0
206.5,1324.38,951.71,32.0
206.6,1324.83,951.93,32.0
206.7,1325.28,952.14,32.0
206.8,1325.73,952.36,53.0
206.9,1326.19,952.58,34.0
207.0,1326.64,952.79,34.0
207.1,1327.09,953.01,34.0
207.2,1327.54,953.23,1.0
207.3,1327.99,953.44,1.0
207.4,1328.44,953.66,1.0
207.5,1328.89,953.88,1.0
207.6,1329.34,954.09,1.0
207.7,1329.79,954.31,3.0
207.8,1330.24,954.53,2.0
207.9,1330.69,954.74,2.0
208.0,1331.14,954.96,2.0
208.1,1331.59,955.18,7.0
208.2,1332.04,955.39,7.0
208.3,1332.49,955.61,12.0
208.4,1332.94,955.83,12.0
208.5,1333.39,956.05,12.0
208.6,1333.84,956.26,13.0
208.7,1334.3,956.48,13.0
208.8,1334.75,956.7,14.0
208.9,1335.2,956.91,14.0
209.0,1335.65,957.13,13.0
209.1,1336.1,957.35,13.0
209.2,1336.55,957.56,15.0
209.3,1337.0,957.78,15.0
209.4,1337.45,958.0,15.0
209.5,1337.9,958.21,12.0
209.6,1338.35,958.43,12.0
209.7,1338.8,958.65,13.0
209.8,1339.25,958.86,13.0
209.9,1339.7,959.08,13.0
210.0,1340.15,959.3,13.0
210.1,1340.6,959.51,16.0
210.2,1341.05,959.73,16.0
210.3,1341.5,959.95,15.0
210.4,1341.95,960.16,15.0
210.5,1342.41,960.38,15.0
210.6,1342.86,960.6,15.0
210.7,1343.31,960.81,15.0
210.8,1343.76,961.03,13.0
210.9,1344.21,961.25,13.0
211.0,1344.66,961.47,13.0
211.1,1345.11,961.68,11.0
211.2,1345.56,961.9,6.0
211.3,1346.01,962.12,6.0
211.4,1346.46,962.33,6.0
211.5,1346.91,962.55,5.0
211.6,1347.36,962.77,5.0
211.7,1347.81,962.98,4.0
211.8,1348.26,963.2,4.0
211.9,1348.71,963.42,4.0
212.0,1349.16,963.63,5.0
212.1,1349.61,963.85,5.0
212.2,1350.06,964.07,5.0
212.3,1350.52,964.28,5.0
212.4,1350.97,964.5,6.0
212.5,1351.42,964.72,6.0
212.6,1351.87,964.93,1.0
212.7,1352.32,965.15,1.0
212.8,1352.77,965.37,1.0
212.9,1353.22,965.58,1.0
213.0,1353.67,965.8,1.0
213.1,1354.12,966.02,1.0
213.2,1354.57,966.24,1.0
213.3,1355.02,966.45,1.0
213.4,1355.47,966.67,1.0
213.5,1355.92,966.89,1.0
213.6,1356.37,967.1,1.0
213.7,1356.82,967.32,1.0
213.8,1357.27,967.54,1.0
213.9,1357.72,967.75,1.0
214.0,1358.17,967.97,1.0
214.1,1358.62,968.19,1.0
214.2,1359.08,968.4,1.0
214.3,1359.53,968.62,3.0
214.4,1359.98,968.84,3.0
214.5,1360.43,969.05,3.0
214.6,1360.88,969.27,3.0
214.7,1361.33,969.49,3.0
214.8,1361.78,969.7,12.0
214.9,1362.23,969.92,12.0
215.0,1362.68,970.14,12.0
215.1,1363.13,970.35,12.0
215.2,1363.58,970.57,14.0
215.3,1364.03,970.79,14.0
215.4,1364.48,971.0,14.0
215.5,1364.93,971.22,14.0
215.6,1365.38,971.44,14.0
215.7,1365.83,971.66,14.0
215.8,1366.28,971.87,14.0
215.9,1366.73,972.09,14.0
216.0,1367.19,972.31,14.0
216.1,1367.64,972.52,14.0
216.2,1368.09,972.74,14.0
216.3,1368.54,972.96,14.0
216.4,1368.99,973.17,14.0
216.5,1369.44,973.39,14.0
216.6,1369.89,973.61,15.0
216.7,1370.34,973.82,15.0
216.8,1370.79,974.04,15.0
216.9,1371.24,974.26,15.0
217.0,1371.69,974.47,14.0
217.1,1372.14,974.69,15.0
217.2,1372.59,974.91,15.0
217.3,1373.04,975.12,15.0
217.4,1373.49,975.34,15.0
217.5,1373.94,975.56,11.0
217.6,1374.39,975.77,11.0
217.7,1374.84,975.99,11.0
217.8,1375.3,976.21,11.0
217.9,1375.75,976.43,1.0
218.0,1376.2,976.64,1.0
218.1,1376.65,976.86,1.0
218.2,1377.1,977.08,1.0
218.3,1377.55,977.29,1.0
218.4,1378.0,977.51,1.0
218.5,1378.45,977.73,1.0
218.6,1378.9,977.94,1.0
218.7,1379.35,978.16,1.0
218.8,1379.8,978.38,1.0
218.9,1380.25,978.59,1.0
219.0,1380.7,978.81,1.0
219.1,1381.15,979.03,1.0
219.2,1381.6,979.24,1.0
219.3,1382.05,979.46,1.0
219.4,1382.5,979.68,1.0
219.5,1382.95,979.89,1.0
219.6,1383.41,980.11,1.0
219.7,1383.86,980.33,1.0
219.8,1384.31,980.54,1.0
219.9,1384.76,980.76,1.0
220.0,1385.21,980.98,1.0
220.1,1385.66,981.19,1.0
220.2,1386.11,981.41,1.0
220.3,1386.56,981.63,1.0
220.4,1387.01,981.85,1.0
220.5,1387.46,982.06,1.0
220.6,1387.91,982.28,1.0
220.7,1388.36,982.5,1.0
220.8,1388.81,982.71,1.0
220.9,1389.26,982.93,1.0
221.0,1389.71,983.15,1.0
221.1,1390.16,983.36,1.0
221.2,1390.61,983.58,1.0
221.3,1391.06,983.8,1.0
221.4,1391.52,984.01,1.0
221.5,1391.97,984.23,1.0
221.6,1392.42,984.45,1.0
221.7,1392.87,984.66,1.0
221.8,1393.32,984.88,1.0
221.9,1393.77,985.1,1.0
222.0,1394.22,985.31,1.0
222.1,1394.67,985.53,1.0
222.2,1395.12,985.75,1.0
222.3,1395.57,985.96,11.0
222.4,1396.02,986.18,11.0
222.5,1396.47,986.4,11.0
222.6,1396.92,986.62,9.0
222.7,1397.37,986.83,9.0
222.8,1397.82,987.05,21.0
222.9,1398.27,987.27,21.0
223.0,1398.72,987.48,21.0
223.1,1399.17,987.7,19.0
223.2,1399.62,987.92,26.0
223.3,1400.08,988.13,26.0
223.4,1400.53,988.35,26.0
223.5,1400.98,988.57,23.0
223.6,1401.43,988.78,23.0
223.7,1401.88,989.0,30.0
223.8,1402.33,989.22,30.0
223.9,1402.78,989.43,30.0
224.0,1403.23,989.65,30.0
224.1,1403.68,989.87,32.0
224.2,1404.13,990.08,32.0
224.3,1404.58,990.3,32.0
224.4,1405.03,990.52,34.0
224.5,1405.48,990.73,34.0
224.6,1405.93,990.95,35.0
224.7,1406.38,991.17,35.0
224.8,1406.83,991.38,35.0
224.9,1407.28,991.6,33.0
225.0,1407.73,991.82,34.0
225.1,1408.19,992.04,34.0
225.2,1408.64,992.25,34.0
225.3,1409.09,992.47,34.0
225.4,1409.54,992.69,38.0
225.5,1409.99,992.9,38.0
225.6,1410.44,993.12,38.0
225.7,1410.89,993.34,38.0
225.8,1411.34,993.55,37.0
225.9,1411.79,993.77,35.0
226.0,1412.24,993.99,35.0
226.1,1412.69,994.2,35.0
226.2,1413.14,994.42,35.0
226.3,1413.59,994.64,35.0
226.4,1414.04,994.85,35.0
226.5,1414.49,995.07,35.0
226.6,1414.94,995.29,35.0
226.7,1415.39,995.5,35.0
226.8,1415.84,995.72,34.0
226.9,1416.3,995.94,34.0
227.0,1416.75,996.15,34.0
227.1,1417.2,996.37,34.0
227.2,1417.65,996.59,34.0
227.3,1418.1,996.81,34.0
227.4,1418.55,997.02,34.0
227.5,1419.0,997.24,34.0
227.6,1419.45,997.46,34.0
227.7,1419.9,997.67,35.0
227.8,1420.35,997.89,35.0
227.9,1420.8,998.11,35.0
228.0,1421.25,998.32,35.0
228.1,1421.7,998.54,34.0
228.2,1422.15,998.76,34.0
228.3,1422.6,998.97,34.0
228.4,1423.05,999.19,34.0
228.5,1423.5,999.41,34.0
228.6,1423.95,999.62,36.0
228.7,1424.41,999.84,36.0
228.8,1424.86,1000.06,36.0
228.9,1425.31,1000.27,36.0
229.0,1425.76,1000.49,35.0
229.1,1426.21,1000.71,37.0
229.2,1426.66,1000.92,37.0
229.3,1427.11,1001.14,37.0
229.4,1427.56,1001.36,38.0
229.5,1428.01,1001.57,37.0
229.6,1428.46,1001.79,37.0
229.7,1428.91,1002.01,37.0
229.8,1429.36,1002.23,37.0
229.9,1429.81,1002.44,34.0
230.0,1430.26,1002.66,34.0
230.1,1430.71,1002.88,34.0
230.2,1431.16,1003.09,34.0
230.3,1431.61,1003.31,30.0
230.4,1432.06,1003.53,33.0
230.5,1432.51,1003.74,33.0
230.6,1432.97,1003.96,33.0
230.7,1433.42,1004.18,33.0
230.8,1433.87,1004.39,33.0
230.9,1434.32,1004.61,31.0
231.0,1434.77,1004.83,31.0
231.1,1435.22,1005.04,31.0
231.2,1435.67,1005.26,34.0
231.3,1436.12,1005.48,34.0
231.4,1436.57,1005.69,34.0
231.5,1437.02,1005.91,34.0
231.6,1437.47,1006.13,34.0
231.7,1437.92,1006.34,35.0
231.8,1438.37,1006.56,34.0
231.9,1438.82,1006.78,34.0
232.0,1439.27,1007.0,34.0
232.1,1439.72,1007.21,37.0
232.2,1440.17,1007.43,37.0
232.3,1440.62,1007.65,34.0
232.4,1441.08,1007.86,34.0
232.5,1441.53,1008.08,37.0
232.6,1441.98,1008.3,37.0
232.7,1442.43,1008.51,36.0
232.8,1442.88,1008.73,36.0
232.9,1443.33,1008.95,36.0
233.0,1443.78,1009.16,35.0
233.1,1444.23,1009.38,35.0
233.2,1444.68,1009.6,35.0
233.3,1445.13,1009.81,35.0
233.4,1445.58,1010.03,22.0
233.5,1446.03,1010.25,22.0
233.6,1446.48,1010.46,22.0
233.7,1446.93,1010.68,28.0
233.8,1447.38,1010.9,28.0
233.9,1447.83,1011.11,9.0
234.0,1448.28,1011.33,9.0
234.1,1448.73,1011.55,15.0
234.2,1449.19,1011.76,15.0
234.3,1449.64,1011.98,1.0
234.4,1450.09,1012.2,1.0
234.5,1450.54,1012.42,1.0
234.6,1450.99,1012.63,1.0
234.7,1451.44,1012.85,1.0
234.8,1451.89,1013.07,1.0
234.9,1452.34,1013.28,1.0
235.0,1452.79,1013.5,1.0
235.1,1453.24,1013.72,1.0
235.2,1453.69,1013.93,5.0
235.3,1454.14,1014.15,5.0
235.4,1454.59,1014.37,5.0
235.5,1455.04,1014.58,6.0
235.6,1455.49,1014.8,6.0
235.7,1455.94,1015.02,8.0
235.8,1456.39,1015.23,8.0
235.9,1456.84,1015.45,8.0
236.0,1457.3,1015.67,7.0
236.1,1457.75,1015.88,12.0
236.2,1458.2,1016.1,12.0
236.3,1458.65,1016.32,12.0
236.4,1459.1,1016.53,12.0
236.5,1459.55,1016.75,12.0
236.6,1460.0,1016.97,12.0
236.7,1460.45,1017.19,12.0
236.8,1460.9,1017.4,12.0
236.9,1461.35,1017.62,11.0
237.0,1461.8,1017.84,12.0
237.1,1462.25,1018.05,12.0
237.2,1462.7,1018.27,12.0
237.3,1463.15,1018.49,12.0
237.4,1463.6,1018.7,13.0
237.5,1464.05,1018.92,13.0
237.6,1464.5,1019.14,13.0
237.7,1464.95,1019.35,13.0
237.8,1465.41,1019.57,13.0
237.9,1465.86,1019.79,13.0
238.0,1466.31,1020.0,13.0
238.1,1466.76,1020.22,13.0
238.2,1467.21,1020.44,13.0
238.3,1467.66,1020.65,13.0
238.4,1468.11,1020.87,13.0
238.5,1468.56,1021.09,13.0
238.6,1469.01,1021.3,13.0
238.7,1469.46,1021.52,13.0
238.8,1469.91,1021.74,11.0
238.9,1470.36,1021.95,11.0
239.0,1470.81,1022.17,11.0
239.1,1471.26,1022.39,11.0
239.2,1471.71,1022.61,11.0
239.3,1472.16,1022.82,11.0
239.4,1472.61,1023.04,11.0
239.5,1473.06,1023.26,11.0
239.6,1473.51,1023.47,10.0
239.7,1473.97,1023.69,11.0
239.8,1474.42,1023.91,11.0
239.9,1474.87,1024.12,11.0
240.0,1475.32,1024.34,11.0
240.1,1475.77,1024.56,9.0
240.2,1476.22,1024.77,9.0
240.3,1476.67,1024.99,9.0
240.4,1477.12,1025.21,9.0
240.5,1477.57,1025.42,7.0
240.6,1478.02,1025.64,3.0
240.7,1478.47,1025.86,3.0
240.8,1478.92,1026.07,3.0
240.9,1479.37,1026.29,3.0
241.0,1479.82,1026.51,6.0
241.1,1480.27,1026.72,6.0
241.2,1480.72,1026.94,6.0
241.3,1481.17,1027.16,6.0
241.4,1481.62,1027.37,10.0
241.5,1482.08,1027.59,5.0
241.6,1482.53,1027.81,5.0
241.7,1482.98,1028.03,5.0
241.8,1483.43,1028.24,5.0
241.9,1483.88,1028.46,6.0
242.0,1484.33,1028.68,1.0
242.1,1484.78,1028.89,1.0
242.2,1485.23,1029.11,1.0
242.3,1485.68,1029.33,1.0
242.4,1486.13,1029.54,1.0
242.5,1486.58,1029.76,1.0
242.6,1487.03,1029.98,1.0
242.7,1487.48,1030.19,1.0
242.8,1487.93,1030.41,1.0
242.9,1488.38,1030.63,1.0
243.0,1488.83,1030.84,1.0
243.1,1489.28,1031.06,1.0
243.2,1489.73,1031.28,6.0
243.3,1490.19,1031.49,6.0
243.4,1490.64,1031.71,1.0
243.5,1491.09,1031.93,1.0
243.6,1491.54,1032.14,1.0
243.7,1491.99,1032.36,1.0
243.8,1492.44,1032.58,1.0
243.9,1492.89,1032.8,1.0
244.0,1493.34,1033.01,1.0
244.1,1493.79,1033.23,1.0
244.2,1494.24,1033.45,1.0
244.3,1494.69,1033.66,2.0
244.4,1495.14,1033.88,2.0
244.5,1495.59,1034.1,1.0
244.6,1496.04,1034.31,1.0
244.7,1496.49,1034.53,2.0
244.8,1496.94,1034.75,2.0
244.9,1497.39,1034.96,2.0
245.0,1497.84,1035.18,1.0
245.1,1498.3,1035.4,1.0
245.2,1498.75,1035.61,7.0
245.3,1499.2,1035.83,7.0
245.4,1499.65,1036.05,1.0
245.5,1500.1,1036.26,1.0
245.6,1500.55,1036.48,1.0
245.7,1501.0,1036.7,10.0
245.8,1501.45,1036.91,10.0
245.9,1501.9,1037.13,6.0
246.0,1502.35,1037.35,6.0
246.1,1502.8,1037.56,9.0
246.2,1503.25,1037.78,9.0
246.3,1503.7,1038.0,10.0
246.4,1504.15,1038.22,10.0
246.5,1504.6,1038.43,10.0
246.6,1505.05,1038.65,7.0
246.7,1505.5,1038.87,9.0
246.8,1505.95,1039.08,9.0
246.9,1506.4,1039.3,9.0
247.0,1506.86,1039.52,7.0
247.1,1507.31,1039.73,7.0
247.2,1507.76,1039.95,7.0
247.3,1508.21,1040.17,7.0
247.4,1508.66,1040.38,7.0
247.5,1509.11,1040.6,8.0
247.6,1509.56,1040.82,8.0
247.7,1510.01,1041.03,8.0
247.8,1510.46,1041.25,8.0
247.9,1510.91,1041.47,8.0
248.0,1511.36,1041.68,9.0
248.1,1511.81,1041.9,8.0
248.2,1512.26,1042.12,8.0
248.3,1512.71,1042.33,8.0
248.4,1513.16,1042.55,10.0
248.5,1513.61,1042.77,10.0
248.6,1514.06,1042.99,10.0
248.7,1514.51,1043.2,10.0
248.8,1514.97,1043.42,10.0
248.9,1515.42,1043.64,6.0
249.0,1515.87,1043.85,10.0
249.1,1516.32,1044.07,10.0
249.2,1516.77,1044.29,10.0
249.3,1517.22,1044.5,13.0
249.4,1517.67,1044.72,14.0
249.5,1518.12,1044.94,14.0
249.6,1518.57,1045.15,14.0
249.7,1519.02,1045.37,14.0
249.8,1519.47,1045.59,11.0
249.9,1519.92,1045.8,11.0
250.0,1520.37,1046.02,11.0
250.1,1520.82,1046.24,11.0
250.2,1521.27,1046.45,11.0
250.3,1521.72,1046.67,9.0
250.4,1522.17,1046.89,9.0
250.5,1522.62,1047.1,9.0
250.6,1523.08,1047.32,9.0
250.7,1523.53,1047.54,9.0
250.8,1523.98,1047.75,9.0
250.9,1524.43,1047.97,9.0
251.0,1524.88,1048.19,9.0
251.1,1525.33,1048.41,9.0
251.2,1525.78,1048.62,9.0
251.3,1526.23,1048.84,9.0
251.4,1526.68,1049.06,9.0
251.5,1527.13,1049.27,9.0
251.6,1527.58,1049.49,10.0
251.7,1528.03,1049.71,8.0
251.8,1528.48,1049.92,8.0
251.9,1528.93,1050.14,8.0
252.0,1529.38,1050.36,8.0
252.1,1529.83,1050.57,9.0
252.2,1530.28,1050.79,9.0
252.3,1530.73,1051.01,9.0
252.4,1531.19,1051.22,9.0
252.5,1531.64,1051.44,9.0
252.6,1532.09,1051.66,11.0
252.7,1532.54,1051.87,11.0
252.8,1532.99,1052.09,11.0
252.9,1533.44,1052.31,11.0
253.0,1533.89,1052.52,15.0
253.1,1534.34,1052.74,15.0
253.2,1534.79,1052.96,15.0
253.3,1535.24,1053.18,15.0
253.4,1535.69,1053.39,14.0
253.5,1536.14,1053.61,14.0
253.6,1536.59,1053.83,14.0
253.7,1537.04,1054.04,14.0
253.8,1537.49,1054.26,14.0
253.9,1537.94,1054.48,16.0
254.0,1538.39,1054.69,10.0
254.1,1538.84,1054.91,10.0
254.2,1539.3,1055.13,10.0
254.3,1539.75,1055.34,10.0
254.4,1540.2,1055.56,7.0
254.5,1540.65,1055.78,7.0
254.6,1541.1,1055.99,7.0
254.7,1541.55,1056.21,9.0
254.8,1542.0,1056.43,9.0
254.9,1542.45,1056.64,7.0
255.0,1542.9,1056.86,7.0
255.1,1543.35,1057.08,7.0
255.2,1543.8,1057.29,8.0
255.3,1544.25,1057.51,7.0
255.4,1544.7,1057.73,7.0
255.5,1545.15,1057.94,7.0
255.6,1545.6,1058.16,8.0
255.7,1546.05,1058.38,8.0
255.8,1546.5,1058.6,8.0
255.9,1546.95,1058.81,8.0
256.0,1547.4,1059.03,8.0
256.1,1547.86,1059.25,9.0
256.2,1548.31,1059.46,9.0
256.3,1548.76,1059.68,9.0
256.4,1549.21,1059.9,9.0
256.5,1549.66,1060.11,9.0
256.6,1550.11,1060.33,9.0
256.7,1550.56,1060.55,10.0
256.8,1551.01,1060.76,10.0
256.9,1551.46,1060.98,10.0
257.0,1551.91,1061.2,9.0
257.1,1552.36,1061.41,9.0
257.2,1552.81,1061.63,9.0
257.3,1553.26,1061.85,9.0
257.4,1553.71,1062.06,10.0
257.5,1554.16,1062.28,10.0
257.6,1554.61,1062.5,10.0
257.7,1555.06,1062.71,11.0
257.8,1555.51,1062.93,12.0
257.9,1555.97,1063.15,12.0
258.0,1556.42,1063.37,12.0
258.1,1556.87,1063.58,12.0
258.2,1557.32,1063.8,12.0
258.3,1557.77,1064.02,8.0
258.4,1558.22,1064.23,8.0
258.5,1558.67,1064.45,8.0
258.6,1559.12,1064.67,9.0
258.7,1559.57,1064.88,8.0
258.8,1560.02,1065.1,8.0
258.9,1560.47,1065.32,8.0
259.0,1560.92,1065.53,7.0
259.1,1561.37,1065.75,7.0
259.2,1561.82,1065.97,9.0
259.3,1562.27,1066.18,9.0
259.4,1562.72,1066.4,9.0
259.5,1563.17,1066.62,8.0
259.6,1563.62,1066.83,7.0
259.7,1564.08,1067.05,7.0
259.8,1564.53,1067.27,7.0
259.9,1564.98,1067.48,7.0
260.0,1565.43,1067.7,8.0
260.1,1565.88,1067.92,8.0
260.2,1566.33,1068.13,8.0
260.3,1566.78,1068.35,8.0
260.4,1567.23,1068.57,8.0
260.5,1567.68,1068.79,7.0
260.6,1568.13,1069.0,7.0
260.7,1568.58,1069.22,7.0
260.8,1569.03,1069.44,7.0
260.9,1569.48,1069.65,9.0
261.0,1569.93,1069.87,10.0
261.1,1570.38,1070.09,10.0
261.2,1570.83,1070.3,10.0
261.3,1571.28,1070.52,10.0
261.4,1571.73,1070.74,8.0
261.5,1572.19,1070.95,8.0
261.6,1572.64,1071.17,8.0
261.7,1573.09,1071.39,8.0
261.8,1573.54,1071.6,7.0
261.9,1573.99,1071.82,7.0
262.0,1574.44,1072.04,7.0
262.1,1574.89,1072.25,7.0
262.2,1575.34,1072.47,7.0
262.3,1575.79,1072.69,9.0
262.4,1576.24,1072.9,9.0
262.5,1576.69,1073.12,9.0
262.6,1577.14,1073.34,9.0
262.7,1577.59,1073.56,11.0
262.8,1578.04,1073.77,11.0
262.9,1578.49,1073.99,11.0
263.0,1578.94,1074.21,11.0
263.1,1579.39,1074.42,11.0
263.2,1579.84,1074.64,12.0
263.3,1580.29,1074.86,12.0
263.4,1580.75,1075.07,12.0
263.5,1581.2,1075.29,12.0
263.6,1581.65,1075.51,3.0
263.7,1582.1,1075.72,3.0
263.8,1582.55,1075.94,3.0
263.9,1583.0,1076.16,3.0
264.0,1583.45,1076.37,3.0
264.1,1583.9,1076.59,5.0
264.2,1584.35,1076.81,5.0
264.3,1584.8,1077.02,5.0
264.4,1585.25,1077.24,5.0
264.5,1585.7,1077.46,6.0
264.6,1586.15,1077.67,7.0
264.7,1586.6,1077.89,7.0
264.8,1587.05,1078.11,7.0
264.9,1587.5,1078.32,7.0
265.0,1587.95,1078.54,9.0
265.1,1588.4,1078.76,9.0
265.2,1588.86,1078.98,9.0
265.3,1589.31,1079.19,9.0
265.4,1589.76,1079.41,4.0
265.5,1590.21,1079.63,1.0
265.6,1590.66,1079.84,1.0
265.7,1591.11,1080.06,1.0
265.8,1591.56,1080.28,2.0
265.9,1592.01,1080.49,2.0
266.0,1592.46,1080.71,1.0
266.1,1592.91,1080.93,1.0
266.2,1593.36,1081.14,1.0
266.3,1593.81,1081.36,6.0
266.4,1594.26,1081.58,8.0
266.5,1594.71,1081.79,8.0
266.6,1595.16,1082.01,8.0
266.7,1595.61,1082.23,6.0
266.8,1596.06,1082.44,6.0
266.9,1596.51,1082.66,6.0
267.0,1596.97,1082.88,6.0
267.1,1597.42,1083.09,6.0
267.2,1597.87,1083.31,5.0
267.3,1598.32,1083.53,5.0
267.4,1598.77,1083.75,5.0
267.5,1599.22,1083.96,5.0
267.6,1599.67,1084.18,3.0
267.7,1600.12,1084.4,3.0
267.8,1600.57,1084.61,5.0
267.9,1601.02,1084.83,5.0
268.0,1601.47,1085.05,5.0
268.1,1601.92,1085.26,7.0
268.2,1602.37,1085.48,7.0
268.3,1602.82,1085.7,9.0
268.4,1603.27,1085.91,9.0
268.5,1603.72,1086.13,10.0
268.6,1604.17,1086.35,10.0
268.7,1604.62,1086.56,10.0
268.8,1605.08,1086.78,10.0
268.9,1605.53,1087.0,11.0
269.0,1605.98,1087.21,11.0
269.1,1606.43,1087.43,11.0
269.2,1606.88,1087.65,10.0
269.3,1607.33,1087.86,10.0
269.4,1607.78,1088.08,13.0
269.5,1608.23,1088.3,13.0
269.6,1608.68,1088.51,13.0
269.7,1609.13,1088.73,13.0
269.8,1609.58,1088.95,14.0
269.9,1610.03,1089.17,14.0
270.0,1610.48,1089.38,14.0
270.1,1610.93,1089.6,14.0
270.2,1611.38,1089.82,14.0
270.3,1611.83,1090.03,14.0
270.4,1612.28,1090.25,14.0
270.5,1612.73,1090.47,14.0
270.6,1613.19,1090.68,14.0
270.7,1613.64,1090.9,15.0
270.8,1614.09,1091.12,15.0
270.9,1614.54,1091.33,15.0
271.0,1614.99,1091.55,14.0
271.1,1615.44,1091.77,14.0
271.2,1615.89,1091.98,15.0
271.3,1616.34,1092.2,15.0
271.4,1616.79,1092.42,15.0
271.5,1617.24,1092.63,14.0
271.6,1617.69,1092.85,11.0
271.7,1618.11,1092.88,11.0
271.8,1618.44,1092.52,11.0
271.9,1618.78,1092.15,13.0
272.0,1619.12,1091.78,13.0
272.1,1619.46,1091.41,13.0
272.2,1619.8,1091.04,10.0
272.3,1620.14,1090.68,10.0
272.4,1620.47,1090.31,12.0
272.5,1620.81,1089.94,12.0
272.6,1621.15,1089.57,12.0
272.7,1621.49,1089.2,13.0
272.8,1621.83,1088.84,8.0
272.9,1622.17,1088.47,10.0
273.0,1622.51,1088.1,10.0
273.1,1622.84,1087.73,10.0
273.2,1623.18,1087.36,10.0
273.3,1623.52,1087.0,5.0
273.4,1623.86,1086.63,5.0
273.5,1624.2,1086.26,3.0
273.6,1624.54,1085.89,3.0
273.7,1624.87,1085.52,3.0
273.8,1625.21,1085.16,3.0
273.9,1625.55,1084.79,8.0
274.0,1625.89,1084.42,7.0
274.1,1626.23,1084.05,7.0
274.2,1626.57,1083.68,7.0
274.3,1626.9,1083.31,8.0
274.4,1627.24,1082.95,8.0
274.5,1627.58,1082.58,13.0
274.6,1627.92,1082.21,13.0
274.7,1628.26,1081.84,13.0
274.8,1628.6,1081.47,13.0
274.9,1628.94,1081.11,13.0
275.0,1629.27,1080.74,13.0
275.1,1629.61,1080.37,13.0
275.2,1629.95,1080.0,13.0
275.3,1630.29,1079.63,13.0
275.4,1630.63,1079.27,13.0
275.5,1630.97,1078.9,13.0
275.6,1631.3,1078.53,13.0
275.7,1631.64,1078.16,9.0
275.8,1631.98,1077.79,9.0
275.9,1632.32,1077.43,9.0
276.0,1632.66,1077.06,9.0
276.1,1633.0,1076.69,9.0
276.2,1633.33,1076.32,10.0
276.3,1633.67,1075.95,10.0
276.4,1634.01,1075.59,10.0
276.5,1634.35,1075.22,10.0
276.6,1634.69,1074.85,10.0
276.7,1635.03,1074.48,10.0
276.8,1635.36,1074.11,10.0
276.9,1635.7,1073.74,11.0
277.0,1636.04,1073.38,12.0
277.1,1636.38,1073.01,12.0
