t_s,x_px,y_px
70.2,514.2490501165732,302.7288150942019
70.3,514.3816063904923,302.73937253814836
70.4,514.514172398165,302.74989560279937
70.5,514.6467480285165,302.7603838774275
70.6,514.7793331715546,302.77083695541984
70.7,514.9119277183926,302.7812544343124
70.8,515.0445315612718,302.7916359158233
70.9,515.1771445935839,302.80198100588547
71.0,515.3097667098923,302.8122893146784
71.1,515.4423978059547,302.822560456659
71.2,515.5750377787433,302.8327940505916
71.3,515.7076865264675,302.8429897195771
71.4,515.8403439485933,302.85314709108127
71.5,515.9730099458649,302.8632657969623
71.6,516.1056844203247,302.87334547349735
71.7,516.2383672753333,302.8833857614083
71.8,516.3710584155896,302.8933863058867
71.9,516.5037577471502,302.90334675661757
72.0,516.6364651774487,302.91326676780307
72.1,516.7691806153148,302.92314599818434
72.2,516.9019039709929,302.93298411106355
72.3,517.0346351561606,302.9427807743241
72.4,517.167374083947,302.9525356604506
72.5,517.3001206689507,302.9622484465481
72.6,517.4328748272571,302.9719188143597
72.7,517.565636476456,302.98154645028444
72.8,517.6984055356586,302.99113104539344
72.9,517.8311819255146,303.0006722954457
73.0,517.9639655682282,303.01016990090284
73.1,518.0967563875749,303.01962356694315
73.2,518.2295543089172,303.02903300347486
73.3,518.3623592592198,303.0383979251486
73.4,518.4951711670664,303.0477180513688
73.5,518.6279899626732,303.0569931063045
73.6,518.7608155779046,303.06622281889963
73.7,518.893647946288,303.075406922882
73.8,519.0264870030272,303.08454515677164
73.9,519.1593326850174,303.0936372638887
74.0,519.2921849308581,303.1026829923602
74.1,519.4250436808668,303.1116820951261
74.2,519.5579088770924,303.1206343299448
74.3,519.6907804633277,303.1295394593977
74.4,519.823658385122,303.13839725089304
74.5,519.9565425897938,303.14720747666917
74.6,520.0894330264423,303.15596991379675
74.7,520.2223296459591,303.16468434418067
74.8,520.3552324010403,303.1733505545609
74.9,520.488141246197,303.18196833651285
75.0,520.6210561377662,303.19053748644683
75.1,520.7539770339218,303.19905780560714
75.2,520.8869038946846,303.2075291000702
75.3,521.019836681932,303.21595118074225
75.4,521.1527753594087,303.22432386335606
75.5,521.285719892735,303.2326469684673
75.6,521.4186702494167,303.2409203214503
75.7,521.5516263988537,303.2491437524928
75.8,521.6845883123489,303.2573170965906
75.9,521.8175559631159,303.2654401935414
76.0,521.9505293262878,303.2735128879375
76.1,522.0835083789242,303.28153502915893
76.2,522.2164931000194,303.2895064713653
76.3,522.349483470509,303.2974270734872
76.4,522.482479473277,303.305296699217
76.5,522.6154810931623,303.31311521699945
76.6,522.7484883169657,303.3208825000212
76.7,522.8815011334549,303.32859842620024
76.8,523.014519533371,303.33626287817475
76.9,523.1475435094338,303.3438757432909
77.0,523.2805730563473,303.3514369135908
77.1,523.4136081708042,303.35894628579996
77.2,523.5466488514908,303.3664037613136
77.3,523.6796950990911,303.3738092461832
77.4,523.8127469162916,303.381162651102
77.5,523.9458043077844,303.38846389139053
77.6,524.0788672802711,303.39571288698136
77.7,524.211935842466,303.4029095624036
77.8,524.3450100050992,303.41005384676663
77.9,524.478089780919,303.41714567374413
78.0,524.6111751846951,303.4241849815565
78.1,524.7442662332196,303.43117171295427
78.2,524.87736294531,303.43810581519995
78.3,525.0104653418102,303.44498724005007
78.4,525.1435734455921,303.4518159437367
78.5,525.2766872815566,303.4585918869487
78.6,525.4098068766345,303.46531503481236
78.7,525.5429322597868,303.4719853568718
78.8,525.6760634620051,303.4786028270692
78.9,525.8092005163118,303.4851674237243
79.0,525.9423434577592,303.4916791295139
79.1,526.0754923234298,303.49813793145086
79.2,526.2086471524348,303.5045438208629
79.3,526.341807985913,303.510896793371
79.4,526.4749748670301,303.51719684886723
79.5,526.6081478409766,303.5234439914931
79.6,526.7413269549655,303.5296382296165
79.7,526.8745122582311,303.53577957580956
79.8,527.0077038020255,303.54186804682485
79.9,527.1409016396169,303.5479036635728
80.0,527.274105826286,303.55388645109775
80.1,527.4073164193229,303.5598164385542
80.2,527.5405334780237,303.5656936591827
80.3,527.6737570636865,303.5715181502859
80.4,527.8069872396078,303.57728995320355
80.5,527.9402240710779,303.583009113288
80.6,528.0734676253762,303.5886756798795
80.7,528.206717971767,303.5942897062805
80.8,528.3399751814937,303.5998512497308
80.9,528.4732393277742,303.6053603713818
81.0,528.6065104857945,303.6108171362706
81.1,528.7397887327035,303.6162216132946
81.2,528.8730741476065,303.6215738751849
81.3,529.0063668115592,303.6268739984804
81.4,529.1396668075608,303.63212206350124
81.5,529.2729742205471,303.63731815432243
81.6,529.4062891373832,303.642462358747
81.7,529.5396116468565,303.64755476827946
81.8,529.6729418396692,303.6525954780984
81.9,529.8062798084294,303.65758458703004
82.0,529.9396256476439,303.6625221975205
82.1,530.0729794537093,303.6674084156087
82.2,530.2063413249035,303.67224335089924
82.3,530.3397113613764,303.67702711653453
82.4,530.4730896651413,303.6817598291674
82.5,530.6064763400648,303.6864416089335
82.6,530.7398714918573,303.6910725794234
82.7,530.8732752280633,303.6956528676549
82.8,531.0066876580506,303.70018260404515
82.9,531.1401088930005,303.70466192238257
83.0,531.2735390458962,303.70909095979914
83.1,531.4069782315127,303.71346985674205
83.2,531.5404265664046,303.7177987569458
83.3,531.6738841688954,303.72207780740405
83.4,531.8073511590651,303.7263071583414
83.5,531.9408276587385,303.73048696318534
83.6,532.0743137914727,303.73461737853785
83.7,532.2078096825445,303.7386985641473
83.8,532.3413154589379,303.7427306828803
83.9,532.4748312493306,303.74671390069324
84.0,532.6083571840809,303.75064838660427
84.1,532.7418933952139,303.75453431266493
84.2,532.8754400164077,303.7583718539319
84.3,533.0089971829794,303.7621611884389
84.4,533.1425650318706,303.7659024971683
84.5,533.2761437016327,303.76959596402344
84.6,533.4097333324119,303.7732417757997
84.7,533.5433340659341,303.77684012215695
84.8,533.6769460454897,303.7803911955915
84.9,533.8105694159171,303.7838951914077
85.0,533.9442043235879,303.7873523076902
85.1,534.0778509163895,303.790762745276
85.2,534.211509343709,303.79412670772666
85.3,534.3451797564169,303.7974444013001
85.4,534.4788623068491,303.80071603492314
85.5,534.6125571487905,303.80394182016397
85.6,534.7462644374568,303.8071219712042
85.7,534.8799843294768,303.81025670481137
85.8,535.0137169828741,303.81334624031166
85.9,535.1474625570493,303.8163907995624
86.0,535.2812212127602,303.8193906069247
86.1,535.4149931121042,303.8223458892363
86.2,535.5487784184978,303.8252568757847
86.3,535.6825772966581,303.8281237982798
86.4,535.8163899125822,303.83094689082714
86.5,535.9502164335275,303.83372638990113
86.6,536.0840570279918,303.8364625343183
86.7,536.2179118656917,303.83915556521066
86.8,536.3517811175425,303.84180572599934
86.9,536.4856649556366,303.8444132623682
87.0,536.6195635532222,303.84697842223767
87.1,536.7534770846814,303.84950145573833
87.2,536.8874057255086,303.85198261518536
87.3,537.0213496522875,303.8544221550523
87.4,537.1553090426692,303.85682033194564
87.5,537.2892840753485,303.85917740457904
87.6,537.4232749300415,303.8614936337478
87.7,537.5572817874618,303.8637692823036
87.8,537.6913048292964,303.86600461512967
87.9,537.8253442381825,303.8681998991151
88.0,537.9594001976822,303.8703554031304
88.1,538.0934728922584,303.8724713980027
88.2,538.22756250725,303.8745481564909
88.3,538.3616692288462,303.87658595326167
88.4,538.4957932440611,303.87858506486464
88.5,538.6299347407083,303.88054576970865
88.6,538.7640939073743,303.8824683480376
88.7,538.8982709333923,303.8843530819067
88.8,539.032466008815,303.8862002551586
88.9,539.1666793243888,303.8880101534001
89.0,539.300911071525,303.88978306397877
89.1,539.435161442273,303.8915192759596
89.2,539.5694306292924,303.8932190801022
89.3,539.7037188258241,303.89488276883793
89.4,539.8380262256626,303.89651063624694
89.5,539.9723530231264,303.898102978036
89.6,540.1066994130294,303.8996600915159
89.7,540.241065590651,303.9011822755794
89.8,540.3754517517064,303.90266983067926
89.9,540.5098580923166,303.9041230588063
90.0,540.644284808978,303.9055422634677
90.1,540.7787320985315,303.9069277496656
90.2,540.9132001581313,303.90827982387594
90.3,541.047689185214,303.909598794027
90.4,541.1821993774664,303.9108849694785
90.5,541.3167309327938,303.91213866100105
90.6,541.4512840492874,303.9133601807553
90.7,541.5858589251919,303.91454984227164
90.8,541.7204557588723,303.91570796042976
90.9,541.8550747487806,303.91683485143886
91.0,541.9897160934221,303.91793083281743
91.1,542.1243799913217,303.91899622337365
91.2,542.2590666409894,303.92003134318594
91.3,542.3937762408855,303.92103651358354
91.4,542.5285089893857,303.9220120571271
91.5,542.6632650847462,303.92295829758996
91.6,542.7980447250674,303.9238755599392
91.7,542.9328481082584,303.92476417031696
91.8,543.0676754320006,303.925624456022
91.9,543.2025268937106,303.92645674549135
92.0,543.3374026905041,303.9272613682822
92.1,543.4723030191577,303.9280386550541
92.2,543.6072280760718,303.92878893755096
92.3,543.7421780572321,303.92951254858366
92.4,543.8771531581715,303.93020982201256
92.5,544.0121535739315,303.93088109273026
92.6,544.1471794990231,303.9315266966446
92.7,544.2822311273869,303.93214697066173
92.8,544.4173086523541,303.9327422526695
92.9,544.552412266606,303.93331288152103
93.0,544.6875421621335,303.93385919701797
93.1,544.8226985301961,303.9343815398948
93.2,544.9578815612815,303.9348802518026
93.3,545.0930914450634,303.9353556752934
93.4,545.2283283703595,303.9358081538044
93.5,545.3635925250898,303.93623803164246
93.6,545.4988840962338,303.9366456539691
93.7,545.6342032697877,303.93703136678505
93.8,545.7695502307206,303.9373955169156
93.9,545.9049251629312,303.9377384519957
94.0,546.040328249204,303.9380605204554
94.1,546.1757596711641,303.93836207150537
94.2,546.3112196092334,303.9386434551227
94.3,546.4467082425848,303.938905022037
94.4,546.582225749097,303.9391471237161
94.5,546.7177723053086,303.9393701123528
94.6,546.8533480863717,303.93957434085087
94.7,546.9889532660058,303.9397601628119
94.8,547.12458801645,303.9399279325221
94.9,547.2602525084166,303.9400780049389
95.0,547.3959469110425,303.94021073567865
95.1,547.5316713918419,303.9403264810032
95.2,547.6674261166575,303.94042559780786
95.3,547.8032112496114,303.94050844360873
95.4,547.9390269530566,303.9405753765305
95.5,548.0748733875266,303.9406267552945
95.6,548.2107507116862,303.94066293920645
95.7,548.3466590822806,303.9406842881452
95.8,548.482598654085,303.94069116255054
95.9,548.6185695798536,303.94068392341234
96.0,548.7545720102678,303.9406629322587
96.1,548.8906060938847,303.94062855114527
96.2,549.0266719770848,303.94058114264396
96.3,549.162769804019,303.9405210698323
96.4,549.2988997165565,303.94044869628266
96.5,549.4350618542308,303.9403643860517
96.6,549.5712563541857,303.94026850367027
96.7,549.7074833511222,303.9401614141326
96.8,549.8437429772429,303.9400434828869
96.9,549.9800353621979,303.939915075825
97.0,550.1163606330291,303.93977655927273
97.1,550.252718914115,303.93962829998003
97.2,550.3891103271143,303.9394706651118
97.3,550.5255349909094,303.93930402223833
97.4,550.6619930215501,303.9391287393262
97.5,550.7984845321962,303.938945184729
97.6,550.9350096330598,303.9387537271786
97.7,551.0715684313477,303.9385547357762
97.8,551.2081610312026,303.9383485799839
97.9,551.3447875336451,303.93813562961566
98.0,551.481448036514,303.9379162548294
98.1,551.6181426344073,303.93769082611874
98.2,551.754871418622,303.93745971430434
98.3,551.8916344770942,303.93722329052633
98.4,552.0284318943384,303.93698192623634
98.5,552.1652637513866,303.93673599318964
98.6,552.3021301257269,303.9364858634376
98.7,552.4390310912416,303.93623190932016
98.8,552.5759667181457,303.9359745034584
98.9,552.7129370729235,303.9357140187472
99.0,552.8499422182667,303.9354508283483
99.1,552.9869822130107,303.935185305683
99.2,553.1240571120709,303.93491782442544
99.3,553.2611669663792,303.9346487584957
99.4,553.398311822819,303.9343784820532
99.5,553.5354917241611,303.93410736948994
99.6,553.6727067089986,303.9338357954242
99.7,553.8099568116808,303.93356413469405
99.8,553.947242062248,303.933292762351
99.9,554.0845624863656,303.9330220536543
100.0,554.2219181052566,303.93275238406426
100.1,554.3593089356355,303.93248412923674
100.2,554.4967349896407,303.93221766501716
100.3,554.6341962747671,303.9319533674348
100.4,554.7716927937978,303.931691612697
100.5,554.9092245447362,303.9314327771837
100.6,555.0467915207365,303.931177237442
100.7,555.184393710036,303.9309253701807
100.8,555.3220310958847,303.93067755226514
100.9,555.4597036564752,303.93043416071174
101.0,555.597411364874,303.9301955726833
101.1,555.73515418895,303.92996216548363
101.2,555.8729320913039,303.9297343165526
101.3,556.0107450291974,303.92951240346144
101.4,556.1485929544816,303.92929680390796
101.5,556.2864758135249,303.92908789571163
101.6,556.4243935471416,303.9288860568091
101.7,556.5623460905186,303.9286916652496
101.8,556.7003333731436,303.9285050991903
101.9,556.8383553187309,303.92832673689213
102.0,556.976411845149,303.92815695671504
102.1,557.1145028643462,303.92799613711406
102.2,557.2526282822768,303.9278446566347
102.3,557.3907879988269,303.927702893909
102.4,557.5289819077395,303.92757122765124
102.5,557.6672098965396,303.92745003665385
102.6,557.8054718464589,303.9273396997833
102.7,557.94376763236,303.92724059597634
102.8,558.0820971226613,303.9271531042356
102.9,558.2204601792597,303.92707760362595
103.0,558.3588566574552,303.9270144732706
103.1,558.4972864058736,303.92696409234713
103.2,558.6357492663894,303.9269268400836
103.3,558.774245074049,303.9269030957549
103.4,558.9127736569925,303.92689323867876
103.5,559.0513348363764,303.9268976482123
103.6,559.1899284262954,303.9269167037478
103.7,559.3285542337037,303.92695078470933
103.8,559.4672120583369,303.92700027054894
103.9,559.6059016926325,303.9270655407428
104.0,559.7446229216515,303.9271469747876
104.1,559.8833755229983,303.9272449521968
104.2,560.0221592667418,303.927359852497
104.3,560.1609739153351,303.9274920552238
104.4,560.2998192235357,303.92764193991866
104.5,560.4386949383249,303.92780988612463
104.6,560.577600798828,303.92799627338286
104.7,560.7165365362325,303.9282014812287
104.8,560.8555018737084,303.9284258891878
104.9,560.9944965263261,303.92866987677235
105.0,561.1335202009757,303.9289338234772
105.1,561.272572596285,303.92921810877596
105.2,561.4116534025386,303.9295231121167
105.3,561.5507623015952,303.9298492129186
105.4,561.689898966806,303.93019679056715
105.5,561.8290630629326,303.93056622441054
105.6,561.9682542460642,303.93095789375536
105.7,562.1074721635357,303.9313721778623
105.8,562.2467164538443,303.93180945594173
105.9,562.3859867465675,303.93227010714975
106.0,562.5252826622797,303.9327545105834
106.1,562.6646038124691,303.9332630452761
106.2,562.8039497994548,303.9337960901933
106.3,562.9433202163035,303.93435402422784
106.4,563.0827146467458,303.9349372261947
106.5,563.222132665093,303.93554607482656
106.6,563.3615738361536,303.9361809487689
106.7,563.5010377151494,303.93684222657436
106.8,563.6405238476318,303.9375302866983
106.9,563.780031769398,303.93824550749287
107.0,563.9195610064074,303.9389882672019
107.1,564.0591110746973,303.9397589439554
107.2,564.1986814802993,303.9405579157636
107.3,564.338271719155,303.94138556051143
107.4,564.4778812770322,303.9422422559526
107.5,564.6175096294409,303.9431283797032
107.6,564.7571562415488,303.9440443092357
107.7,564.8968205680982,303.94499042187266
107.8,565.0365020533206,303.94596709477986
107.9,565.1762001308542,303.9469747049599
108.0,565.3159142236588,303.9480136292452
108.1,565.455643743932,303.9490842442908
108.2,565.5953880930258,303.95018692656754
108.3,565.7351466613623,303.9513220523541
108.4,565.8749188283499,303.9524899977299
108.5,566.0147039623,303.95369113856697
108.6,566.1545014203427,303.95492585052216
108.7,566.294310548344,303.9561945090287
108.8,566.4341306808216,303.957497489288
108.9,566.573961140862,303.9588351662609
109.0,566.7138012400374,303.9602079146589
109.1,566.8536502783221,303.961616108935
109.2,566.9935075440103,303.96306012327443
109.3,567.1333723136329,303.96454033158506
109.4,567.2732438518747,303.96605710748753
109.5,567.4131214114925,303.9676108243055
109.6,567.5530042332324,303.9692018550549
109.7,567.6928915457479,303.9708305724337
109.8,567.8327825655185,303.972497348811
109.9,567.9726764967673,303.97420255621563
110.0,568.1125725313804,303.9759465663253
110.1,568.2524698488251,303.9777297504545
110.2,568.3923676160697,303.9795524795427
110.3,568.5322649875026,303.9814151241419
110.4,568.6721611048519,303.98331805440444
110.5,568.8120551110089,303.9852614907833
110.6,568.951946163852,303.98724535473275
110.7,569.0918334222632,303.9892694179814
110.8,569.2317160321469,303.99133345180434
110.9,569.3715931263499,303.99343722700934
111.0,569.5114638245842,303.9955805139222
111.1,569.6513272333485,303.9977630823721
111.2,569.7911824458507,303.9999847016764
111.3,569.9310285419308,304.0022451406254
111.4,570.0708645879838,304.0045441674667
111.5,570.2106896368841,304.006881549889
111.6,570.3505027279091,304.0092570550061
111.7,570.4903028866637,304.01167044934033
111.8,570.6300891250055,304.01412149880554
111.9,570.7698604409705,304.01660996869003
112.0,570.9096158186989,304.0191356236393
112.1,571.0493542283613,304.02169822763824
112.2,571.1890746260864,304.02429754399327
112.3,571.3287759538882,304.02693333531414
112.4,571.4684571395944,304.02960536349525
112.5,571.6081170967744,304.03231338969715
112.6,571.7477547246696,304.0350571743274
112.7,571.8873689081224,304.03783647702124
112.8,572.0269585175074,304.04065105662227
112.9,572.166522408662,304.04350067116246
113.0,572.3060594228185,304.0463850778423
113.1,572.4455683865366,304.04930403301034
113.2,572.5850481116361,304.05225729214294
113.3,572.7244973951312,304.0552446098232
113.4,572.8639150191648,304.0582657397201
113.5,573.003299750944,304.0613204345675
113.6,573.1426503426759,304.06440844614224
113.7,573.2819655315042,304.06752952524283
113.8,573.4212440394472,304.0706834216673
113.9,573.5604845733358,304.0738698841912
114.0,573.699685824753,304.07708866054526
114.1,573.838846469974,304.0803394973927
114.2,573.9779651699064,304.08362214030655
114.3,574.1170405700326,304.08693633374656
114.4,574.2560713003523,304.09028182103617
114.5,574.3950560797053,304.0936583764959
114.6,574.5339938200957,304.0970658375769
114.7,574.6728835222576,304.10050407268017
114.8,574.8117241712223,304.1039729489753
114.9,574.9505147362654,304.1074723323766
115.0,575.0892541708556,304.11100208751844
115.1,575.2279414126036,304.1145620777308
115.2,575.3665753832126,304.11815216501446
115.3,575.505155086369,304.1217722395252
115.4,575.6436797056333,304.125422249058
115.5,575.7821485064552,304.1291021695122
115.6,575.9205607381889,304.132811975357
115.7,576.0589156340486,304.1365516396056
115.8,576.1972124110655,304.1403211337892
115.9,576.3354502700452,304.14412042793094
116.0,576.4736283955269,304.1479494905196
116.1,576.6117460483017,304.1518083394809
116.2,576.7498026579314,304.1556970931491
116.3,576.8877977301528,304.15961591924173
116.4,577.0257307542832,304.1635649838347
116.5,577.1636012031853,304.167544451335
116.6,577.3014085332321,304.17155448445317
116.7,577.4391521842745,304.1755952441755
116.8,577.5768315796088,304.1796668897362
116.9,577.7144462142587,304.1837696259545
117.0,577.8519957432575,304.18790375057114
117.1,577.9894798933074,304.1920696068552
117.2,578.1268983744402,304.1962675362094
117.3,578.2642508799911,304.2004978781413
117.4,578.4015370865735,304.2047609702338
117.5,578.5387566540556,304.20905714811585
117.6,578.6759092255379,304.21338674543233
117.7,578.8129945125778,304.21775006161533
117.8,578.9500123804168,304.2221473296548
117.9,579.0869627627142,304.2265787482669
118.0,579.2238455762833,304.2310445140617
118.1,579.3606607210747,304.2355448215121
118.2,579.4974080801605,304.2400798629223
118.3,579.6340875197203,304.2446498283959
118.4,579.7706988890282,304.24925490580387
118.5,579.9072420762681,304.25389524456386
118.6,580.0437170643509,304.2585709194194
118.7,580.1801238750772,304.26328196659506
118.8,580.3164625133018,304.2680284199512
118.9,580.452732966926,304.27281031095043
119.0,580.5889352068923,304.2776276686238
119.1,580.7250691871792,304.28248051953625
119.2,580.8611348447977,304.2873688877523
119.3,580.9971321824851,304.29229275008373
119.4,581.1330613514002,304.2972519913376
119.5,581.2689225684271,304.30224644899744
119.6,581.4047160334791,304.3072759579047
119.7,581.5404419295011,304.3123403502225
119.8,581.6761004224727,304.31743945539887
119.9,581.8116916614133,304.32257310013017
120.0,581.9472157783867,304.3277411083239
120.1,582.082672952986,304.3329432507731
120.2,582.2180634768181,304.33817919483084
120.3,582.3533876890359,304.34344855466
120.4,582.4886459118705,304.3487509414824
120.5,582.6238384506421,304.35408596354097
120.6,582.7589655937722,304.35945322605977
120.7,582.8940276127973,304.3648523312053
120.8,583.0290247623827,304.37028287804674
120.9,583.163957332781,304.3757444349507
121.0,583.2988257022914,304.38123651197617
121.1,583.4336302848341,304.38675858839895
121.2,583.5683714775263,304.39231014023653
121.3,583.7030496607016,304.3978906402068
121.4,583.8376651979308,304.4034995576871
121.5,583.9722184360432,304.40913635867264
121.6,584.1067097051495,304.4148005057348
121.7,584.2411393736389,304.42049141231513
121.8,584.3755079031785,304.4262083970191
121.9,584.5098157937642,304.43195072923777
122.0,584.6440635287737,304.43771767476943
122.1,584.7782515749933,304.4435084957768
122.2,584.9123803826469,304.44932245074426
122.3,585.0464503854253,304.4551587944344
122.4,585.1804620005162,304.4610167778451
122.5,585.3144156697076,304.46689565131277
122.6,585.4483119004926,304.4727946676163
122.7,585.5821512250296,304.4787130787859
122.8,585.7159341591041,304.48465013291235
122.9,585.8496612021638,304.4906050741029
123.0,585.983332837354,304.49657714243745
123.1,586.1169495315542,304.5025655739241
123.2,586.2505117354146,304.50856960045513
123.3,586.3840199290056,304.51458841635343
123.4,586.5174746674651,304.52062114491855
123.5,586.6508765354293,304.5266668717918
123.6,586.7842261014632,304.53272467832113
123.7,586.9175239181017,304.53879364151663
123.8,587.0507705218919,304.544872834006
123.9,587.1839664334361,304.5509613239901
124.0,587.3171121574352,304.5570581751986
124.1,587.4502082169118,304.5631624415825
124.2,587.5832551874337,304.5692731620066
124.3,587.7162536629812,304.5753893654684
124.4,587.849204221815,304.5815100763168
124.5,587.9821074265233,304.58763431420783
124.6,588.1149638240698,304.5937610940605
124.7,588.2477739458424,304.59988942601296
124.8,588.380538307702,304.6060183153789
124.9,588.5132574503866,304.61214676840467
125.0,588.6459319799162,304.61827379802764
125.1,588.7785625272891,304.6243984180311
125.2,588.9111497081801,304.6305196371998
125.3,589.0436941229925,304.6366364592772
125.4,589.1761963569111,304.64274788292255
125.5,589.3086569799555,304.6488529016682
125.6,589.4410765470342,304.65495050387756
125.7,589.5734556450193,304.66103968988745
125.8,589.7057949398214,304.6671194891506
125.9,589.8380951294258,304.67318894300996
126.0,589.9703568969277,304.6792470874729
126.1,590.1025809105892,304.68529295317035
126.2,590.2347678238964,304.6913255653163
126.3,590.3669182756167,304.69734394366753
126.4,590.4990328898573,304.70334710248386
126.5,590.6311122638041,304.7093341290558
126.6,590.7631569554624,304.71530426223296
126.7,590.8951674960347,304.721256813818
126.8,591.0271444022992,304.72719108996085
126.9,591.1590881766704,304.733106391121
127.0,591.2909993072589,304.73900201202986
127.1,591.4228782679328,304.7448772416539
127.2,591.5547255183789,304.7507313631581
127.3,591.686541516612,304.75656372750075
127.4,591.818326731485,304.7623738270295
127.5,591.9500816303026,304.7681612218145
127.6,592.081806666437,304.7739254659828
127.7,592.21350227939,304.77966610768385
127.8,592.3451688948566,304.78538268905584
127.9,592.476806924788,304.79107474619263
128.0,592.608416767456,304.79674180911076
128.1,592.7399988112958,304.80238347062374
128.2,592.871553438749,304.80799945521625
128.3,593.0030810225492,304.8135895501069
128.4,593.1345819220084,304.8191535363114
128.5,593.2660564830819,304.82469118861223
128.6,593.3975050384336,304.83020227552936
128.7,593.5289279075012,304.83568655929093
128.8,593.6603253965626,304.8411437958046
128.9,593.7916977936106,304.84657380043376
129.0,593.9230453632284,304.85197651377354
129.1,594.0543683518466,304.8573519358202
129.2,594.185666993001,304.86270006014087
129.3,594.3169415073988,304.8680208738477
129.4,594.4481921029865,304.8733143575725
129.5,594.5794189750156,304.87858048544206
129.6,594.7106223061115,304.88381922505374
129.7,594.841802269592,304.8890305838738
129.8,594.9729590327876,304.89421465563635
129.9,595.1040927538567,304.8993715738984
130.0,595.2352035786017,304.90450146559607
130.1,595.366291640537,304.9096044510228
130.2,595.4973570609567,304.9146806438083
130.3,595.6283999490031,304.91973015089803
130.4,595.7594204017355,304.92475307253324
130.5,595.8904185160476,304.92974956273474
130.6,596.0213944005862,304.9347198897879
130.7,596.1523481639705,304.93966437572016
130.8,596.283279903011,304.9445833357796
130.9,596.4141897027791,304.94947707841754
131.0,596.5450776366762,304.95434590527117
131.1,596.6759437665023,304.9591901111474
131.2,596.8067881425264,304.9640099840065
131.3,596.9376108241217,304.96880586327893
131.4,597.068411900402,304.9735781981822
131.5,597.1991914697244,304.97832748937407
131.6,597.3299496191931,304.9830542306062
131.7,597.4606864247288,304.98775890871025
131.8,597.5914019511386,304.99244200358464
131.9,597.7220962521862,304.9971039881816
132.0,597.8527693706619,305.00174532849456
132.1,597.9834213678309,305.0063665235698
132.2,598.1140523528827,305.01096814551784
132.3,598.2446624536223,305.0155507994791
132.4,598.375251787162,305.0201150835891
132.5,598.5058204599926,305.02466158896783
132.6,598.6363685680531,305.02919089971
132.7,598.7668961968016,305.03370359287464
132.8,598.8974034212857,305.0382002384759
132.9,599.0278903444786,305.0426814382287
133.0,599.1583571356133,305.04714786429514
133.1,599.2888039919897,305.0516002205206
133.2,599.4192311007804,305.0560392036704
133.3,599.5496386391015,305.0604655034221
133.4,599.680026774084,305.0648798023574
133.5,599.810395662944,305.0692827759547
133.6,599.9407454530542,305.07367509258216
133.7,600.0710763292186,305.07805745128246
133.8,600.2013885609466,305.0824306195585
133.9,600.3316824553207,305.0867953955747
134.0,600.4619583098645,305.0911525703582
134.1,600.5922164126133,305.09550292779267
134.2,600.7224570421859,305.0998472446124
134.3,600.8526804678548,305.10418629039646
134.4,600.9828869496188,305.1085208275627
134.5,601.113076777972,305.1128516484012
134.6,601.2432503136763,305.11717961210735
134.7,601.3734079481319,305.12150560773784
134.8,601.503550063749,305.12583051716655
134.9,601.6336770340188,305.1301552150793
135.0,601.7637892235847,305.13448056896874
135.1,601.8938869883134,305.1388074391293
135.2,602.0239706753656,305.143136678652
135.3,602.1540406720071,305.14746918667777
135.4,602.2840974544195,305.15180596165123
135.5,602.4141415390305,305.1561480480568
135.6,602.5441734338463,305.1604964831552
135.7,602.6741936385206,305.1648522969781
135.8,602.8042026444265,305.1692165123231
135.9,602.934200934726,305.17359014474806
136.0,603.0641889844412,305.17797420256613
136.1,603.1941673184764,305.1823697395889
136.2,603.32413656964,305.1867779078698
136.3,603.4540974207633,305.1911999049493
136.4,603.5840505468178,305.19563692109995
136.5,603.713996614985,305.20009013931985
136.6,603.8439362847265,305.2045607353265
136.7,603.9738702078529,305.20904987755
136.8,604.1037990285936,305.2135587271262
136.9,604.233723416436,305.21808849783355
137.0,604.3636440989636,305.2226405160292
137.1,604.4935618291559,305.2272161606975
137.2,604.623477352686,305.231816803498
137.3,604.75339140799,305.23644380875726
137.4,604.883304726334,305.2410985334594
137.5,605.0132180318828,305.2457823272376
137.6,605.1431320417673,305.2504965323638
137.7,605.2730475089164,305.2552425017392
137.8,605.4029652648892,305.2600216168835
137.9,605.5328861771768,305.26483526992394
138.0,605.6628111065043,305.26968484558347
138.1,605.7927409068961,305.2745717211687
138.2,605.9226764257431,305.2794972665571
138.3,606.0526185038669,305.284462844184
138.4,606.1825679755859,305.28946980902856
138.5,606.3125257435328,305.29451954070237
138.6,606.4424928534733,305.2996134755374
138.7,606.572470419616,305.3047530744672
138.8,606.7024595499232,305.3099397909075
138.9,606.8324613461737,305.31517507073863
139.0,606.9624769040256,305.3204603522882
139.1,607.0925073130791,305.32579706631185
139.2,607.2225536569377,305.331186635974
139.3,607.3526169306813,305.3366304287971
139.4,607.4826979583365,305.34212970860943
139.5,607.6127974755274,305.3476856835543
139.6,607.7429162121241,305.3532995540973
139.7,607.8730548923025,305.3589725130031
139.8,608.003214234603,305.3647057453102
139.9,608.1333949519885,305.3705004283058
140.0,608.2635977519024,305.37635773149907
140.1,608.3938233860451,305.38227867669474
140.2,608.5240727001511,305.38826399806607
140.3,608.6543465843238,305.3943142820239
140.4,608.7846459233722,305.4004301070849
140.5,608.9149715968651,305.4066120438399
140.6,609.0453244791855,305.4128606549215
