t_s,x_px,y_px,elevation
122.4,706.24,331.0,401.62518310546875
122.5,706.35,331.08,401.62518310546875
122.6,706.46,331.16,401.62518310546875
122.7,706.56,331.24,403.9284362792969
122.8,706.67,331.32,403.9284362792969
122.9,706.78,331.4,403.9284362792969
123.0,706.88,331.48,403.9284362792969
123.1,706.99,331.56,400.091064453125
123.2,707.1,331.64,400.091064453125
123.3,707.21,331.72,400.091064453125
123.4,707.31,331.8,400.091064453125
123.5,707.42,331.88,400.091064453125
123.6,707.53,331.96,400.091064453125
123.7,707.64,332.03,400.091064453125
123.8,707.74,332.11,400.091064453125
123.9,707.85,332.19,400.091064453125
124.0,707.96,332.27,400.091064453125
124.1,708.06,332.35,400.091064453125
124.2,708.17,332.43,400.091064453125
124.3,708.28,332.51,395.98345947265625
124.4,708.39,332.59,395.98345947265625
124.5,708.49,332.67,395.98345947265625
124.6,708.6,332.75,396.32232666015625
124.7,708.71,332.83,396.32232666015625
124.8,708.81,332.91,396.32232666015625
124.9,708.92,332.99,396.32232666015625
125.0,709.03,333.07,396.32232666015625
125.1,709.14,333.14,396.32232666015625
125.2,709.24,333.22,396.32232666015625
125.3,709.35,333.3,396.32232666015625
125.4,709.46,333.38,396.32232666015625
125.5,709.57,333.46,396.32232666015625
125.6,709.67,333.54,394.3293762207031
125.7,709.78,333.62,394.3293762207031
125.8,709.89,333.7,394.3293762207031
125.9,709.99,333.78,394.3293762207031
126.0,710.1,333.86,394.3293762207031
126.1,710.21,333.94,394.3293762207031
126.2,710.32,334.02,394.3293762207031
126.3,710.42,334.1,394.3293762207031
126.4,710.53,334.17,393.35894775390625
126.5,710.64,334.25,393.35894775390625
126.6,710.74,334.33,393.35894775390625
126.7,710.85,334.41,393.35894775390625
126.8,710.96,334.49,393.35894775390625
126.9,711.07,334.57,390.7583923339844
127.0,711.17,334.65,390.7583923339844
127.1,711.28,334.73,390.7583923339844
127.2,711.39,334.81,390.7583923339844
127.3,711.5,334.89,390.7583923339844
127.4,711.6,334.97,390.7583923339844
127.5,711.71,335.05,390.7583923339844
127.6,711.82,335.13,390.7583923339844
127.7,711.92,335.2,390.7583923339844
127.8,712.03,335.28,390.7583923339844
127.9,712.14,335.36,390.7583923339844
128.0,712.25,335.44,390.7583923339844
128.1,712.35,335.52,388.3370361328125
128.2,712.46,335.6,388.3370361328125
128.3,712.57,335.68,387.5196533203125
128.4,712.67,335.76,387.5196533203125
128.5,712.78,335.84,387.5196533203125
128.6,712.89,335.92,387.5196533203125
128.7,713.0,336.0,387.5196533203125
128.8,713.1,336.08,387.5196533203125
128.9,713.21,336.16,387.5196533203125
129.0,713.32,336.24,387.5196533203125
129.1,713.43,336.31,387.5196533203125
129.2,713.53,336.39,387.5196533203125
129.3,713.64,336.47,387.5196533203125
129.4,713.75,336.55,386.2669372558594
129.5,713.85,336.63,386.2669372558594
129.6,713.96,336.71,386.2669372558594
129.7,714.07,336.79,386.2669372558594
129.8,714.18,336.87,386.2669372558594
129.9,714.28,336.95,386.2669372558594
130.0,714.39,337.03,386.2669372558594
130.1,714.5,337.11,386.2669372558594
130.2,714.6,337.19,386.2303466796875
130.3,714.71,337.27,386.2303466796875
130.4,714.82,337.34,386.2303466796875
130.5,714.93,337.42,386.2303466796875
130.6,715.03,337.5,385.7243347167969
130.7,715.14,337.58,385.7243347167969
130.8,715.25,337.66,385.7243347167969
130.9,715.36,337.74,385.7243347167969
131.0,715.46,337.82,385.7243347167969
131.1,715.57,337.9,385.7243347167969
131.2,715.68,337.98,385.7243347167969
131.3,715.78,338.06,385.7243347167969
131.4,715.89,338.14,385.7243347167969
131.5,716.0,338.22,385.7243347167969
131.6,716.11,338.3,385.7243347167969
131.7,716.21,338.38,385.7243347167969
131.8,716.32,338.45,385.7243347167969
131.9,716.43,338.53,384.8651123046875
132.0,716.54,338.61,384.01422119140625
132.1,716.64,338.69,384.01422119140625
132.2,716.75,338.77,384.01422119140625
132.3,716.86,338.85,384.01422119140625
132.4,716.96,338.93,384.01422119140625
132.5,717.07,339.01,384.01422119140625
132.6,717.18,339.09,384.01422119140625
132.7,717.29,339.17,384.01422119140625
132.8,717.39,339.25,384.01422119140625
132.9,717.5,339.33,384.01422119140625
133.0,717.61,339.41,384.01422119140625
133.1,717.71,339.48,384.01422119140625
133.2,717.82,339.56,383.1749572753906
133.3,717.93,339.64,383.1749572753906
133.4,718.04,339.72,383.1749572753906
133.5,718.14,339.8,383.1749572753906
133.6,718.25,339.88,383.1749572753906
133.7,718.36,339.96,383.1749572753906
133.8,718.47,340.04,383.1749572753906
133.9,718.57,340.12,383.9037170410156
134.0,718.68,340.2,383.9037170410156
134.1,718.79,340.28,383.9037170410156
134.2,718.89,340.36,383.9037170410156
134.3,719.0,340.44,383.9037170410156
134.4,719.11,340.51,383.448974609375
134.5,719.22,340.59,383.448974609375
134.6,719.32,340.67,383.448974609375
134.7,719.43,340.75,383.448974609375
134.8,719.54,340.83,383.448974609375
134.9,719.64,340.91,383.448974609375
135.0,719.75,340.99,383.448974609375
135.1,719.86,341.07,383.448974609375
135.2,719.97,341.15,383.448974609375
135.3,720.07,341.23,383.448974609375
135.4,720.18,341.31,383.448974609375
135.5,720.29,341.39,383.448974609375
135.6,720.4,341.47,383.448974609375
135.7,720.5,341.55,382.8187561035156
135.8,720.61,341.62,382.8187561035156
135.9,720.72,341.7,382.8187561035156
136.0,720.82,341.78,382.8187561035156
136.1,720.93,341.86,382.8187561035156
136.2,721.04,341.94,382.8187561035156
136.3,721.15,342.02,382.8187561035156
136.4,721.25,342.1,382.8187561035156
136.5,721.36,342.18,382.8187561035156
136.6,721.47,342.26,382.8187561035156
136.7,721.57,342.34,382.8187561035156
136.8,721.68,342.42,382.8187561035156
136.9,721.79,342.5,382.8187561035156
137.0,721.9,342.58,383.548828125
137.1,722.0,342.65,383.548828125
137.2,722.11,342.73,383.548828125
137.3,722.22,342.81,383.548828125
137.4,722.33,342.89,383.548828125
137.5,722.43,342.97,383.548828125
137.6,722.54,343.05,382.78424072265625
137.7,722.65,343.13,382.78424072265625
137.8,722.75,343.21,382.78424072265625
137.9,722.86,343.29,382.78424072265625
138.0,722.97,343.37,382.78424072265625
138.1,723.08,343.45,382.78424072265625
138.2,723.18,343.53,382.3086853027344
138.3,723.29,343.61,382.3086853027344
138.4,723.4,343.68,382.3086853027344
138.5,723.5,343.76,382.3086853027344
138.6,723.61,343.84,382.3086853027344
138.7,723.72,343.92,382.3086853027344
138.8,723.83,344.0,382.3086853027344
138.9,723.93,344.08,382.3086853027344
139.0,724.04,344.16,382.3086853027344
139.1,724.15,344.24,382.3086853027344
139.2,724.26,344.32,382.3086853027344
139.3,724.36,344.4,382.3086853027344
139.4,724.47,344.48,382.3086853027344
139.5,724.58,344.56,383.9507141113281
139.6,724.68,344.64,383.9507141113281
139.7,724.79,344.72,383.9507141113281
139.8,724.9,344.79,383.9507141113281
139.9,725.01,344.87,383.9507141113281
140.0,725.11,344.95,383.9507141113281
140.1,725.22,345.03,383.9507141113281
140.2,725.33,345.11,383.9507141113281
140.3,725.43,345.19,383.9507141113281
140.4,725.54,345.27,383.9507141113281
140.5,725.65,345.35,383.9507141113281
140.6,725.76,345.43,383.9507141113281
140.7,725.86,345.51,384.3592224121094
140.8,725.97,345.59,384.3592224121094
140.9,726.08,345.67,384.3592224121094
141.0,726.19,345.75,384.3592224121094
141.1,726.29,345.82,384.3592224121094
141.2,726.4,345.9,384.3592224121094
141.3,726.51,345.98,383.3022155761719
141.4,726.61,346.06,383.3022155761719
141.5,726.72,346.14,383.3022155761719
141.6,726.83,346.22,383.3022155761719
141.7,726.94,346.3,383.3022155761719
141.8,727.04,346.38,383.3022155761719
141.9,727.15,346.46,383.3022155761719
142.0,727.26,346.54,383.7309265136719
142.1,727.36,346.62,383.7309265136719
142.2,727.47,346.7,383.7309265136719
142.3,727.58,346.78,383.7309265136719
142.4,727.69,346.86,383.7309265136719
142.5,727.79,346.93,383.7309265136719
142.6,727.9,347.01,383.7309265136719
142.7,728.01,347.09,383.7309265136719
142.8,728.12,347.17,383.7309265136719
142.9,728.22,347.25,383.7309265136719
143.0,728.33,347.33,383.7309265136719
143.1,728.44,347.41,383.7309265136719
143.2,728.54,347.49,383.9339904785156
143.3,728.65,347.57,385.2314147949219
143.4,728.76,347.65,385.2314147949219
143.5,728.87,347.73,385.2314147949219
143.6,728.97,347.81,385.2314147949219
143.7,729.08,347.89,385.2314147949219
143.8,729.19,347.96,385.2314147949219
143.9,729.29,348.04,385.2314147949219
144.0,729.4,348.12,385.2314147949219
144.1,729.51,348.2,385.2314147949219
144.2,729.62,348.28,385.2314147949219
144.3,729.72,348.36,385.2314147949219
144.4,729.83,348.44,385.2314147949219
144.5,729.94,348.52,387.24725341796875
144.6,730.05,348.6,387.24725341796875
144.7,730.15,348.68,387.24725341796875
144.8,730.26,348.76,387.24725341796875
144.9,730.37,348.84,387.24725341796875
145.0,730.47,348.92,387.24725341796875
145.1,730.58,348.99,389.17181396484375
145.2,730.69,349.07,389.17181396484375
145.3,730.8,349.15,389.17181396484375
145.4,730.9,349.23,389.17181396484375
145.5,731.01,349.31,389.17181396484375
145.6,731.12,349.39,389.17181396484375
145.7,731.22,349.47,389.17181396484375
145.8,731.33,349.55,390.0959167480469
145.9,731.44,349.63,390.0959167480469
146.0,731.55,349.71,390.0959167480469
146.1,731.65,349.79,390.0959167480469
146.2,731.76,349.87,390.0959167480469
146.3,731.87,349.95,390.0959167480469
146.4,731.98,350.03,390.0959167480469
146.5,732.08,350.1,390.0959167480469
146.6,732.19,350.18,390.0959167480469
146.7,732.3,350.26,390.0959167480469
146.8,732.4,350.34,390.0959167480469
146.9,732.51,350.42,391.29644775390625
147.0,732.62,350.5,390.5476379394531
147.1,732.73,350.58,390.5476379394531
147.2,732.83,350.66,390.5476379394531
147.3,732.94,350.74,390.5476379394531
147.4,733.05,350.82,390.5476379394531
147.5,733.15,350.9,390.5476379394531
147.6,733.26,350.98,390.5476379394531
147.7,733.37,351.06,390.5476379394531
147.8,733.48,351.13,390.5476379394531
147.9,733.58,351.21,390.5476379394531
148.0,733.69,351.29,390.5476379394531
148.1,733.8,351.37,390.5476379394531
148.2,733.91,351.45,390.5476379394531
148.3,734.01,351.53,389.4591064453125
148.4,734.12,351.61,389.4591064453125
148.5,734.23,351.69,389.4591064453125
148.6,734.33,351.77,389.4591064453125
148.7,734.44,351.85,389.4591064453125
148.8,734.55,351.93,389.4407043457031
148.9,734.66,352.01,389.4407043457031
149.0,734.76,352.09,389.4407043457031
149.1,734.87,352.16,389.4407043457031
149.2,734.98,352.24,389.4407043457031
149.3,735.08,352.32,389.4407043457031
149.4,735.19,352.4,389.4407043457031
149.5,735.3,352.48,389.4407043457031
149.6,735.41,352.56,388.25933837890625
149.7,735.51,352.64,388.25933837890625
149.8,735.62,352.72,388.25933837890625
149.9,735.73,352.8,388.25933837890625
150.0,735.84,352.88,388.25933837890625
150.1,735.94,352.96,388.25933837890625
150.2,736.05,353.04,388.25933837890625
150.3,736.16,353.12,388.25933837890625
150.4,736.26,353.2,388.25933837890625
150.5,736.37,353.27,388.25933837890625
150.6,736.48,353.35,388.25933837890625
150.7,736.59,353.43,387.63519287109375
150.8,736.69,353.51,386.21795654296875
150.9,736.8,353.59,386.21795654296875
151.0,736.91,353.67,386.21795654296875
151.1,737.01,353.75,386.21795654296875
151.2,737.12,353.83,386.21795654296875
151.3,737.23,353.91,386.21795654296875
151.4,737.34,353.99,386.21795654296875
151.5,737.44,354.07,386.21795654296875
151.6,737.55,354.15,386.21795654296875
151.7,737.66,354.23,386.21795654296875
151.8,737.77,354.3,386.21795654296875
151.9,737.87,354.38,386.21795654296875
152.0,737.98,354.46,386.21795654296875
152.1,738.09,354.54,387.37158203125
152.2,738.19,354.62,387.37158203125
152.3,738.3,354.7,387.37158203125
152.4,738.41,354.78,387.37158203125
152.5,738.52,354.86,386.58331298828125
152.6,738.62,354.94,386.58331298828125
152.7,738.73,355.02,386.58331298828125
152.8,738.84,355.1,386.58331298828125
152.9,738.94,355.18,386.58331298828125
153.0,739.05,355.26,386.58331298828125
153.1,739.16,355.34,386.58331298828125
153.2,739.27,355.41,386.58331298828125
153.3,739.37,355.49,386.58331298828125
153.4,739.48,355.57,386.29833984375
153.5,739.59,355.65,386.29833984375
153.6,739.7,355.73,386.29833984375
153.7,739.8,355.81,386.29833984375
153.8,739.91,355.89,386.29833984375
153.9,740.02,355.97,386.29833984375
154.0,740.12,356.05,386.29833984375
154.1,740.23,356.13,386.29833984375
154.2,740.34,356.21,386.29833984375
154.3,740.45,356.29,386.29833984375
154.4,740.55,356.37,386.1128845214844
154.5,740.66,356.44,386.1128845214844
154.6,740.77,356.52,386.9041748046875
154.7,740.87,356.6,386.9041748046875
154.8,740.98,356.68,386.9041748046875
154.9,741.09,356.76,386.9041748046875
155.0,741.2,356.84,386.9041748046875
155.1,741.3,356.92,386.9041748046875
155.2,741.41,357.0,386.9041748046875
155.3,741.52,357.08,386.9041748046875
155.4,741.63,357.16,386.9041748046875
155.5,741.73,357.24,386.9041748046875
155.6,741.84,357.32,386.9041748046875
155.7,741.95,357.4,386.9041748046875
155.8,742.05,357.47,386.9041748046875
155.9,742.16,357.55,387.03668212890625
156.0,742.27,357.63,387.03668212890625
156.1,742.38,357.71,387.03668212890625
156.2,742.48,357.79,387.03668212890625
156.3,742.59,357.87,386.6243591308594
156.4,742.7,357.95,386.6243591308594
156.5,742.8,358.03,386.6243591308594
156.6,742.91,358.11,386.6243591308594
156.7,743.02,358.19,386.6243591308594
156.8,743.13,358.27,386.6243591308594
156.9,743.23,358.35,386.6243591308594
157.0,743.34,358.43,386.6243591308594
157.1,743.45,358.51,386.6033935546875
157.2,743.56,358.58,386.6033935546875
157.3,743.66,358.66,386.6033935546875
157.4,743.77,358.74,386.6033935546875
157.5,743.88,358.82,386.6033935546875
157.6,743.98,358.9,386.6033935546875
157.7,744.09,358.98,386.6033935546875
157.8,744.2,359.06,386.6033935546875
157.9,744.31,359.14,386.6033935546875
158.0,744.41,359.22,386.6033935546875
158.1,744.52,359.3,387.36541748046875
158.2,744.63,359.38,387.36541748046875
158.3,744.73,359.46,387.36541748046875
158.4,744.84,359.54,386.3931579589844
158.5,744.95,359.61,386.3931579589844
158.6,745.06,359.69,386.3931579589844
158.7,745.16,359.77,386.3931579589844
158.8,745.27,359.85,386.3931579589844
158.9,745.38,359.93,386.3931579589844
159.0,745.49,360.01,386.3931579589844
159.1,745.59,360.09,386.3931579589844
159.2,745.7,360.17,386.3931579589844
159.3,745.81,360.25,386.3931579589844
159.4,745.91,360.33,386.3931579589844
159.5,746.02,360.41,386.3931579589844
159.6,746.13,360.49,386.3931579589844
159.7,746.24,360.57,385.88580322265625
159.8,746.34,360.64,385.88580322265625
159.9,746.45,360.72,385.88580322265625
160.0,746.56,360.8,384.9288330078125
160.1,746.66,360.88,384.9288330078125
160.2,746.77,360.96,384.9288330078125
160.3,746.88,361.04,384.9288330078125
160.4,746.99,361.12,384.9288330078125
160.5,747.09,361.2,384.9288330078125
160.6,747.2,361.28,384.9288330078125
160.7,747.31,361.36,384.9288330078125
160.8,747.42,361.44,384.9288330078125
160.9,747.52,361.52,384.1703186035156
161.0,747.63,361.6,384.1703186035156
161.1,747.74,361.68,384.1703186035156
161.2,747.84,361.75,384.1703186035156
161.3,747.95,361.83,384.1703186035156
161.4,748.06,361.91,384.1703186035156
161.5,748.17,361.99,384.1703186035156
161.6,748.27,362.07,384.1703186035156
161.7,748.38,362.15,384.1703186035156
161.8,748.49,362.23,384.1703186035156
161.9,748.59,362.31,384.32318115234375
162.0,748.7,362.39,384.32318115234375
162.1,748.81,362.47,384.32318115234375
162.2,748.92,362.55,383.92523193359375
162.3,749.02,362.63,383.92523193359375
162.4,749.13,362.71,383.92523193359375
162.5,749.24,362.78,383.92523193359375
162.6,749.35,362.86,383.92523193359375
162.7,749.45,362.94,383.92523193359375
162.8,749.56,363.02,383.92523193359375
162.9,749.67,363.1,383.92523193359375
163.0,749.77,363.18,383.92523193359375
163.1,749.88,363.26,383.92523193359375
163.2,749.99,363.34,383.92523193359375
163.3,750.1,363.42,383.92523193359375
163.4,750.2,363.5,383.92523193359375
163.5,750.31,363.58,382.1507263183594
163.6,750.42,363.66,382.1507263183594
163.7,750.52,363.74,381.83575439453125
163.8,750.63,363.82,381.83575439453125
163.9,750.74,363.89,381.83575439453125
164.0,750.85,363.97,381.83575439453125
164.1,750.95,364.05,381.83575439453125
164.2,751.06,364.13,381.83575439453125
164.3,751.17,364.21,381.83575439453125
164.4,751.28,364.29,381.83575439453125
164.5,751.38,364.37,381.83575439453125
164.6,751.49,364.45,381.83575439453125
164.7,751.6,364.53,379.0476989746094
164.8,751.7,364.61,379.0476989746094
164.9,751.81,364.69,379.0476989746094
165.0,751.92,364.77,379.0476989746094
165.1,752.03,364.85,379.0476989746094
165.2,752.13,364.92,379.0476989746094
165.3,752.24,365.0,379.0476989746094
165.4,752.35,365.08,379.0476989746094
165.5,752.45,365.16,379.0476989746094
165.6,752.56,365.24,378.3039855957031
165.7,752.67,365.32,378.3039855957031
165.8,752.78,365.4,378.3039855957031
165.9,752.88,365.48,378.3039855957031
166.0,752.99,365.56,376.3556823730469
166.1,753.1,365.64,376.3556823730469
166.2,753.21,365.72,376.3556823730469
166.3,753.31,365.8,376.3556823730469
166.4,753.42,365.88,376.3556823730469
166.5,753.53,365.95,376.3556823730469
166.6,753.63,366.03,376.3556823730469
166.7,753.74,366.11,376.3556823730469
166.8,753.85,366.19,376.3556823730469
166.9,753.96,366.27,376.3556823730469
167.0,754.06,366.35,376.3556823730469
167.1,754.17,366.43,376.3556823730469
167.2,754.28,366.51,375.18023681640625
167.3,754.38,366.59,375.18023681640625
167.4,754.49,366.67,375.18023681640625
167.5,754.6,366.75,373.29962158203125
167.6,754.71,366.83,373.29962158203125
167.7,754.81,366.91,373.29962158203125
167.8,754.92,366.99,373.29962158203125
167.9,755.03,367.06,373.29962158203125
168.0,755.14,367.14,373.29962158203125
168.1,755.24,367.22,373.29962158203125
168.2,755.35,367.3,373.29962158203125
168.3,755.46,367.38,373.29962158203125
168.4,755.56,367.46,373.29962158203125
168.5,755.67,367.54,373.2366027832031
168.6,755.78,367.62,373.2366027832031
168.7,755.89,367.7,373.2366027832031
168.8,755.99,367.78,373.2366027832031
168.9,756.1,367.86,373.2366027832031
169.0,756.21,367.94,373.2366027832031
169.1,756.31,368.02,373.2366027832031
169.2,756.42,368.09,373.2366027832031
169.3,756.53,368.17,372.0531311035156
169.4,756.64,368.25,372.0531311035156
169.5,756.74,368.33,372.0531311035156
169.6,756.85,368.41,372.0531311035156
169.7,756.96,368.49,372.0531311035156
169.8,757.07,368.57,370.73138427734375
169.9,757.17,368.65,370.73138427734375
170.0,757.28,368.73,370.73138427734375
170.1,757.39,368.81,370.73138427734375
170.2,757.49,368.89,370.73138427734375
170.3,757.6,368.97,370.73138427734375
170.4,757.71,369.05,370.73138427734375
170.5,757.82,369.12,370.73138427734375
170.6,757.92,369.2,370.73138427734375
170.7,758.03,369.28,370.73138427734375
170.8,758.14,369.36,370.73138427734375
170.9,758.24,369.44,370.73138427734375
171.0,758.35,369.52,374.47259521484375
171.1,758.46,369.6,374.47259521484375
171.2,758.57,369.68,377.2960205078125
171.3,758.67,369.76,377.2960205078125
171.4,758.78,369.84,377.2960205078125
171.5,758.89,369.92,377.2960205078125
171.6,759.0,370.0,377.2960205078125
171.7,759.07,369.89,377.2960205078125
171.8,759.15,369.79,377.2960205078125
171.9,759.22,369.68,377.2960205078125
172.0,759.3,369.57,377.2960205078125
172.1,759.38,369.46,370.8984375
172.2,759.45,369.35,370.8984375
172.3,759.53,369.24,370.8984375
172.4,759.6,369.13,370.8984375
172.5,759.68,369.02,370.8984375
172.6,759.75,368.91,370.8984375
172.7,759.83,368.8,370.8984375
172.8,759.9,368.69,370.8984375
172.9,759.98,368.58,370.8984375
173.0,760.06,368.47,370.1280517578125
173.1,760.13,368.36,370.1280517578125
173.2,760.21,368.25,370.1280517578125
173.3,760.28,368.14,370.1280517578125
173.4,760.36,368.03,370.1280517578125
173.5,760.43,367.92,370.1280517578125
173.6,760.51,367.81,369.05047607421875
173.7,760.59,367.7,369.05047607421875
173.8,760.66,367.59,369.05047607421875
173.9,760.74,367.48,369.162353515625
174.0,760.81,367.37,369.162353515625
174.1,760.89,367.26,369.162353515625
174.2,760.96,367.15,369.162353515625
174.3,761.04,367.04,369.162353515625
174.4,761.12,366.93,369.162353515625
174.5,761.19,366.82,369.162353515625
174.6,761.27,366.71,369.162353515625
174.7,761.34,366.6,369.162353515625
174.8,761.42,366.49,369.12823486328125
174.9,761.49,366.38,369.12823486328125
175.0,761.57,366.27,369.12823486328125
175.1,761.65,366.16,369.12823486328125
175.2,761.72,366.05,369.12823486328125
175.3,761.8,365.94,369.12823486328125
175.4,761.87,365.83,369.12823486328125
175.5,761.95,365.72,369.12823486328125
175.6,762.02,365.61,369.12823486328125
175.7,762.1,365.5,369.12823486328125
175.8,762.17,365.39,371.40130615234375
175.9,762.25,365.28,371.40130615234375
176.0,762.33,365.17,371.40130615234375
176.1,762.4,365.06,371.40130615234375
176.2,762.48,364.95,371.40130615234375
176.3,762.55,364.84,368.6663818359375
176.4,762.63,364.73,368.6663818359375
176.5,762.7,364.63,368.6663818359375
176.6,762.78,364.52,368.6663818359375
176.7,762.86,364.41,373.8293762207031
176.8,762.93,364.3,373.8293762207031
176.9,763.01,364.19,373.8293762207031
177.0,763.08,364.08,373.8293762207031
177.1,763.16,363.97,373.8293762207031
177.2,763.23,363.86,373.8293762207031
177.3,763.31,363.75,373.8293762207031
177.4,763.39,363.64,373.8293762207031
177.5,763.46,363.53,373.8293762207031
177.6,763.54,363.42,376.58978271484375
177.7,763.61,363.31,376.58978271484375
177.8,763.69,363.2,376.58978271484375
177.9,763.76,363.09,376.58978271484375
178.0,763.84,362.98,376.58978271484375
178.1,763.91,362.87,376.58978271484375
178.2,763.99,362.76,376.58978271484375
178.3,764.07,362.65,376.58978271484375
178.4,764.14,362.54,376.58978271484375
178.5,764.22,362.43,377.9009094238281
178.6,764.29,362.32,377.9009094238281
178.7,764.37,362.21,377.9009094238281
178.8,764.44,362.1,377.9009094238281
178.9,764.52,361.99,377.35546875
179.0,764.6,361.88,377.35546875
179.1,764.67,361.77,377.35546875
179.2,764.75,361.66,377.35546875
179.3,764.82,361.55,377.35546875
179.4,764.9,361.44,379.3789367675781
179.5,764.97,361.33,379.3789367675781
179.6,765.05,361.22,379.3789367675781
179.7,765.13,361.11,379.3789367675781
179.8,765.2,361.0,379.3789367675781
179.9,765.28,360.89,379.3789367675781
180.0,765.35,360.78,379.3789367675781
180.1,765.43,360.67,379.3789367675781
180.2,765.5,360.56,379.3789367675781
180.3,765.58,360.45,381.3763122558594
180.4,765.66,360.34,381.3763122558594
180.5,765.73,360.23,381.3763122558594
180.6,765.81,360.12,381.3763122558594
180.7,765.88,360.01,381.3763122558594
180.8,765.96,359.9,381.3763122558594
180.9,766.03,359.79,381.3763122558594
181.0,766.11,359.68,381.3763122558594
181.1,766.18,359.57,381.3763122558594
181.2,766.26,359.47,381.2571716308594
181.3,766.34,359.36,381.2571716308594
181.4,766.41,359.25,381.2571716308594
181.5,766.49,359.14,381.2571716308594
181.6,766.56,359.03,381.3903503417969
181.7,766.64,358.92,381.3903503417969
181.8,766.71,358.81,381.3903503417969
181.9,766.79,358.7,381.3903503417969
182.0,766.87,358.59,381.3903503417969
182.1,766.94,358.48,382.1209716796875
182.2,767.02,358.37,382.1209716796875
182.3,767.09,358.26,382.1209716796875
182.4,767.17,358.15,382.1209716796875
182.5,767.24,358.04,382.1209716796875
182.6,767.32,357.93,382.1209716796875
182.7,767.4,357.82,382.1209716796875
182.8,767.47,357.71,382.1209716796875
182.9,767.55,357.6,382.1209716796875
183.0,767.62,357.49,382.26654052734375
183.1,767.7,357.38,382.26654052734375
183.2,767.77,357.27,382.26654052734375
183.3,767.85,357.16,382.26654052734375
183.4,767.93,357.05,382.26654052734375
183.5,768.0,356.94,382.26654052734375
183.6,768.08,356.83,382.26654052734375
183.7,768.15,356.72,382.26654052734375
183.8,768.23,356.61,382.26654052734375
183.9,768.3,356.5,382.26654052734375
184.0,768.38,356.39,382.77935791015625
184.1,768.45,356.28,382.77935791015625
184.2,768.53,356.17,381.6842346191406
184.3,768.61,356.06,381.6842346191406
184.4,768.68,355.95,381.6842346191406
184.5,768.76,355.84,381.6842346191406
184.6,768.83,355.73,381.6842346191406
184.7,768.91,355.62,381.6842346191406
184.8,768.98,355.51,381.6842346191406
184.9,769.06,355.4,381.2232360839844
185.0,769.14,355.29,381.2232360839844
185.1,769.21,355.18,381.2232360839844
185.2,769.29,355.07,381.2232360839844
185.3,769.36,354.96,381.2232360839844
185.4,769.44,354.85,381.2232360839844
185.5,769.51,354.74,381.2232360839844
185.6,769.59,354.63,381.2232360839844
185.7,769.67,354.52,381.2232360839844
185.8,769.74,354.42,378.7383728027344
185.9,769.82,354.31,378.7383728027344
186.0,769.89,354.2,378.7383728027344
186.1,769.97,354.09,378.7383728027344
186.2,770.04,353.98,378.7383728027344
186.3,770.12,353.87,378.7383728027344
186.4,770.19,353.76,378.7383728027344
186.5,770.27,353.65,378.7383728027344
186.6,770.35,353.54,378.7383728027344
186.7,770.42,353.43,377.3178405761719
186.8,770.5,353.32,377.3178405761719
186.9,770.57,353.21,375.7548828125
187.0,770.65,353.1,375.7548828125
187.1,770.72,352.99,375.7548828125
187.2,770.8,352.88,375.7548828125
187.3,770.88,352.77,375.7548828125
187.4,770.95,352.66,375.7548828125
187.5,771.03,352.55,375.7548828125
187.6,771.1,352.44,371.5063171386719
187.7,771.18,352.33,371.5063171386719
187.8,771.25,352.22,371.5063171386719
187.9,771.33,352.11,371.5063171386719
188.0,771.41,352.0,371.5063171386719
188.1,771.48,351.89,371.5063171386719
188.2,771.56,351.78,371.5063171386719
188.3,771.63,351.67,371.5063171386719
188.4,771.71,351.56,371.5063171386719
188.5,771.78,351.45,367.033935546875
188.6,771.86,351.34,367.033935546875
188.7,771.94,351.23,367.033935546875
188.8,772.01,351.12,367.033935546875
188.9,772.09,351.01,367.033935546875
189.0,772.16,350.9,367.033935546875
189.1,772.24,350.79,367.033935546875
189.2,772.31,350.68,367.033935546875
189.3,772.39,350.57,367.033935546875
189.4,772.46,350.46,364.7604064941406
189.5,772.54,350.35,362.5243225097656
189.6,772.62,350.24,362.5243225097656
189.7,772.69,350.13,362.5243225097656
189.8,772.77,350.02,362.5243225097656
189.9,772.84,349.91,362.5243225097656
190.0,772.92,349.8,362.5243225097656
190.1,772.99,349.69,362.5243225097656
190.2,773.07,349.58,362.5243225097656
190.3,773.15,349.47,361.5202331542969
190.4,773.22,349.36,361.5202331542969
190.5,773.3,349.26,361.5202331542969
190.6,773.37,349.15,361.5202331542969
190.7,773.45,349.04,361.5202331542969
190.8,773.52,348.93,361.5202331542969
190.9,773.6,348.82,361.5202331542969
191.0,773.68,348.71,361.5202331542969
191.1,773.75,348.6,361.5202331542969
191.2,773.83,348.49,360.02178955078125
191.3,773.9,348.38,360.02178955078125
191.4,773.98,348.27,360.02178955078125
191.5,774.05,348.16,360.02178955078125
191.6,774.13,348.05,360.02178955078125
191.7,774.21,347.94,360.02178955078125
191.8,774.28,347.83,360.02178955078125
191.9,774.36,347.72,360.02178955078125
192.0,774.43,347.61,360.02178955078125
192.1,774.51,347.5,357.5532531738281
192.2,774.58,347.39,357.5532531738281
192.3,774.66,347.28,357.5532531738281
192.4,774.73,347.17,357.5532531738281
192.5,774.81,347.06,357.5532531738281
192.6,774.89,346.95,357.5532531738281
192.7,774.96,346.84,357.5532531738281
