t_s,x_px,y_px,elevation
70.6,516.03,301.47,417.72503662109375
70.7,516.16,301.47,417.72503662109375
70.8,516.29,301.48,417.72503662109375
70.9,516.43,301.49,417.72503662109375
71.0,516.56,301.49,416.8604736328125
71.1,516.69,301.5,416.8604736328125
71.2,516.83,301.5,412.7869567871094
71.3,516.96,301.51,412.7869567871094
71.4,517.09,301.52,412.7869567871094
71.5,517.23,301.52,412.7869567871094
71.6,517.36,301.53,412.7869567871094
71.7,517.49,301.54,412.7869567871094
71.8,517.63,301.54,412.7869567871094
71.9,517.76,301.55,412.7869567871094
72.0,517.89,301.55,412.7869567871094
72.1,518.03,301.56,412.7869567871094
72.2,518.16,301.57,412.7869567871094
72.3,518.29,301.57,412.7869567871094
72.4,518.42,301.58,412.7869567871094
72.5,518.56,301.59,412.4444580078125
72.6,518.69,301.59,412.4444580078125
72.7,518.82,301.6,412.4444580078125
72.8,518.96,301.61,412.4444580078125
72.9,519.09,301.61,412.4444580078125
73.0,519.22,301.62,412.4444580078125
73.1,519.36,301.62,412.4444580078125
73.2,519.49,301.63,412.4444580078125
73.3,519.62,301.64,412.4444580078125
73.4,519.76,301.64,412.4444580078125
73.5,519.89,301.65,412.4444580078125
73.6,520.02,301.66,412.4444580078125
73.7,520.16,301.66,412.4444580078125
73.8,520.29,301.67,412.4444580078125
73.9,520.42,301.68,412.4444580078125
74.0,520.56,301.68,411.2568359375
74.1,520.69,301.69,411.2568359375
74.2,520.82,301.69,411.2568359375
74.3,520.96,301.7,411.2568359375
74.4,521.09,301.71,411.2568359375
74.5,521.22,301.71,411.2568359375
74.6,521.35,301.72,411.2568359375
74.7,521.49,301.73,411.2568359375
74.8,521.62,301.73,411.2568359375
74.9,521.75,301.74,411.2568359375
75.0,521.89,301.74,411.2568359375
75.1,522.02,301.75,411.2568359375
75.2,522.15,301.76,411.2568359375
75.3,522.29,301.76,411.2568359375
75.4,522.42,301.77,411.2568359375
75.5,522.55,301.78,411.3866882324219
75.6,522.69,301.78,411.3866882324219
75.7,522.82,301.79,411.3866882324219
75.8,522.95,301.8,411.3866882324219
75.9,523.09,301.8,411.3866882324219
76.0,523.22,301.81,411.3866882324219
76.1,523.35,301.81,411.3866882324219
76.2,523.49,301.82,411.3866882324219
76.3,523.62,301.83,411.3866882324219
76.4,523.75,301.83,411.3866882324219
76.5,523.89,301.84,411.3866882324219
76.6,524.02,301.85,411.3866882324219
76.7,524.15,301.85,411.3866882324219
76.8,524.28,301.86,411.3866882324219
76.9,524.42,301.86,411.3866882324219
77.0,524.55,301.87,412.3707580566406
77.1,524.68,301.88,412.3707580566406
77.2,524.82,301.88,412.3707580566406
77.3,524.95,301.89,412.3707580566406
77.4,525.08,301.9,412.3707580566406
77.5,525.22,301.9,412.3707580566406
77.6,525.35,301.91,412.3707580566406
77.7,525.48,301.92,412.3707580566406
77.8,525.62,301.92,412.3707580566406
77.9,525.75,301.93,412.3707580566406
78.0,525.88,301.93,412.3707580566406
78.1,526.02,301.94,412.3707580566406
78.2,526.15,301.95,412.3707580566406
78.3,526.28,301.95,412.3707580566406
78.4,526.42,301.96,412.3707580566406
78.5,526.55,301.97,411.57318115234375
78.6,526.68,301.97,411.57318115234375
78.7,526.82,301.98,411.57318115234375
78.8,526.95,301.99,411.57318115234375
78.9,527.08,301.99,411.57318115234375
79.0,527.21,302.0,411.57318115234375
79.1,527.35,302.0,411.57318115234375
79.2,527.48,302.01,411.57318115234375
79.3,527.61,302.02,411.57318115234375
79.4,527.75,302.02,411.57318115234375
79.5,527.88,302.03,411.57318115234375
79.6,528.01,302.04,411.57318115234375
79.7,528.15,302.04,411.57318115234375
79.8,528.28,302.05,411.57318115234375
79.9,528.41,302.05,411.57318115234375
80.0,528.55,302.06,412.0215148925781
80.1,528.68,302.07,412.0215148925781
80.2,528.81,302.07,412.0215148925781
80.3,528.95,302.08,412.0215148925781
80.4,529.08,302.09,412.0215148925781
80.5,529.21,302.09,412.0215148925781
80.6,529.35,302.1,412.0215148925781
80.7,529.48,302.11,412.0215148925781
80.8,529.61,302.11,412.0215148925781
80.9,529.75,302.12,412.0215148925781
81.0,529.88,302.12,412.0215148925781
81.1,530.01,302.13,412.0215148925781
81.2,530.14,302.14,412.0215148925781
81.3,530.28,302.14,412.0215148925781
81.4,530.41,302.15,412.0215148925781
81.5,530.54,302.16,411.23187255859375
81.6,530.68,302.16,411.23187255859375
81.7,530.81,302.17,411.23187255859375
81.8,530.94,302.17,411.23187255859375
81.9,531.08,302.18,411.23187255859375
82.0,531.21,302.19,411.23187255859375
82.1,531.34,302.19,411.23187255859375
82.2,531.48,302.2,411.23187255859375
82.3,531.61,302.21,411.23187255859375
82.4,531.74,302.21,411.23187255859375
82.5,531.88,302.22,411.23187255859375
82.6,532.01,302.23,411.23187255859375
82.7,532.14,302.23,411.23187255859375
82.8,532.28,302.24,411.23187255859375
82.9,532.41,302.24,411.23187255859375
83.0,532.54,302.25,411.404296875
83.1,532.68,302.26,411.404296875
83.2,532.81,302.26,411.404296875
83.3,532.94,302.27,411.404296875
83.4,533.07,302.28,411.404296875
83.5,533.21,302.28,411.404296875
83.6,533.34,302.29,411.404296875
83.7,533.47,302.3,411.404296875
83.8,533.61,302.3,411.404296875
83.9,533.74,302.31,411.404296875
84.0,533.87,302.31,411.404296875
84.1,534.01,302.32,411.404296875
84.2,534.14,302.33,411.404296875
84.3,534.27,302.33,411.404296875
84.4,534.41,302.34,411.404296875
84.5,534.54,302.35,411.2193908691406
84.6,534.67,302.35,411.2193908691406
84.7,534.81,302.36,411.2193908691406
84.8,534.94,302.36,411.2193908691406
84.9,535.07,302.37,411.2193908691406
85.0,535.21,302.38,411.2193908691406
85.1,535.34,302.38,411.2193908691406
85.2,535.47,302.39,411.2193908691406
85.3,535.61,302.4,411.2193908691406
85.4,535.74,302.4,411.2193908691406
85.5,535.87,302.41,411.2193908691406
85.6,536.0,302.42,411.2193908691406
85.7,536.14,302.42,411.2193908691406
85.8,536.27,302.43,411.2193908691406
85.9,536.4,302.43,411.2193908691406
86.0,536.54,302.44,410.86932373046875
86.1,536.67,302.45,410.86932373046875
86.2,536.8,302.45,410.86932373046875
86.3,536.94,302.46,410.86932373046875
86.4,537.07,302.47,410.86932373046875
86.5,537.2,302.47,410.86932373046875
86.6,537.34,302.48,410.86932373046875
86.7,537.47,302.48,410.86932373046875
86.8,537.6,302.49,410.86932373046875
86.9,537.74,302.5,410.86932373046875
87.0,537.87,302.5,410.2850341796875
87.1,538.0,302.51,410.2850341796875
87.2,538.14,302.52,410.2850341796875
87.3,538.27,302.52,410.2850341796875
87.4,538.4,302.53,410.2850341796875
87.5,538.54,302.54,410.7167663574219
87.6,538.67,302.54,410.7167663574219
87.7,538.8,302.55,410.7167663574219
87.8,538.93,302.55,410.7167663574219
87.9,539.07,302.56,410.7167663574219
88.0,539.2,302.57,410.7167663574219
88.1,539.33,302.57,410.7167663574219
88.2,539.47,302.58,410.7167663574219
88.3,539.6,302.59,410.7167663574219
88.4,539.73,302.59,410.7167663574219
88.5,539.87,302.6,410.7167663574219
88.6,540.0,302.61,410.7167663574219
88.7,540.13,302.61,410.7167663574219
88.8,540.27,302.62,410.7167663574219
88.9,540.4,302.62,410.7167663574219
89.0,540.53,302.63,410.5145263671875
89.1,540.67,302.64,410.5145263671875
89.2,540.8,302.64,410.5145263671875
89.3,540.93,302.65,410.5145263671875
89.4,541.07,302.66,410.5145263671875
89.5,541.2,302.66,410.5145263671875
89.6,541.33,302.67,410.5145263671875
89.7,541.47,302.67,410.5145263671875
89.8,541.6,302.68,410.5145263671875
89.9,541.73,302.69,410.5145263671875
90.0,541.86,302.69,410.5145263671875
90.1,542.0,302.7,410.5145263671875
90.2,542.13,302.71,410.5145263671875
90.3,542.26,302.71,410.5145263671875
90.4,542.4,302.72,410.5145263671875
90.5,542.53,302.73,410.5870361328125
90.6,542.66,302.73,410.5870361328125
90.7,542.8,302.74,410.5870361328125
90.8,542.93,302.74,410.5870361328125
90.9,543.06,302.75,410.5870361328125
91.0,543.2,302.76,410.5870361328125
91.1,543.33,302.76,410.5870361328125
91.2,543.46,302.77,410.5870361328125
91.3,543.6,302.78,410.5870361328125
91.4,543.73,302.78,410.5870361328125
91.5,543.86,302.79,410.5870361328125
91.6,544.0,302.79,410.5870361328125
91.7,544.13,302.8,410.5870361328125
91.8,544.26,302.81,410.5870361328125
91.9,544.4,302.81,410.5870361328125
92.0,544.53,302.82,411.2732238769531
92.1,544.66,302.83,411.2732238769531
92.2,544.79,302.83,411.2732238769531
92.3,544.93,302.84,411.2732238769531
92.4,545.06,302.85,411.2732238769531
92.5,545.19,302.85,411.2732238769531
92.6,545.33,302.86,411.2732238769531
92.7,545.46,302.86,411.2732238769531
92.8,545.59,302.87,411.2732238769531
92.9,545.73,302.88,411.2732238769531
93.0,545.86,302.88,411.2732238769531
93.1,545.99,302.89,411.2732238769531
93.2,546.13,302.9,411.2732238769531
93.3,546.26,302.9,411.2732238769531
93.4,546.39,302.91,411.2732238769531
93.5,546.53,302.91,411.8050231933594
93.6,546.66,302.92,411.8050231933594
93.7,546.79,302.93,411.8050231933594
93.8,546.93,302.93,411.8050231933594
93.9,547.06,302.94,411.8050231933594
94.0,547.19,302.95,411.8050231933594
94.1,547.33,302.95,411.8050231933594
94.2,547.46,302.96,411.8050231933594
94.3,547.59,302.97,411.8050231933594
94.4,547.72,302.97,411.8050231933594
94.5,547.86,302.98,411.8050231933594
94.6,547.99,302.98,411.8050231933594
94.7,548.12,302.99,411.8050231933594
94.8,548.26,303.0,411.8050231933594
94.9,548.39,303.0,411.8050231933594
95.0,548.52,303.01,413.21478271484375
95.1,548.66,303.02,413.21478271484375
95.2,548.79,303.02,413.21478271484375
95.3,548.92,303.03,413.21478271484375
95.4,549.06,303.04,413.21478271484375
95.5,549.19,303.04,413.21478271484375
95.6,549.32,303.05,413.21478271484375
95.7,549.46,303.05,413.21478271484375
95.8,549.59,303.06,413.21478271484375
95.9,549.72,303.07,413.21478271484375
96.0,549.86,303.07,413.21478271484375
96.1,549.99,303.08,413.21478271484375
96.2,550.12,303.09,413.21478271484375
96.3,550.26,303.09,413.21478271484375
96.4,550.39,303.1,413.21478271484375
96.5,550.52,303.1,414.7130432128906
96.6,550.65,303.11,414.7130432128906
96.7,550.79,303.12,414.7130432128906
96.8,550.92,303.12,414.7130432128906
96.9,551.05,303.13,414.7130432128906
97.0,551.19,303.14,414.7130432128906
97.1,551.32,303.14,414.7130432128906
97.2,551.45,303.15,414.7130432128906
97.3,551.59,303.16,414.7130432128906
97.4,551.72,303.16,414.7130432128906
97.5,551.85,303.17,414.7130432128906
97.6,551.99,303.17,414.7130432128906
97.7,552.12,303.18,414.7130432128906
97.8,552.25,303.19,414.7130432128906
97.9,552.39,303.19,414.7130432128906
98.0,552.52,303.2,415.4515380859375
98.1,552.65,303.21,415.4515380859375
98.2,552.79,303.21,415.4515380859375
98.3,552.92,303.22,415.4515380859375
98.4,553.05,303.22,415.4515380859375
98.5,553.19,303.23,415.4515380859375
98.6,553.32,303.24,415.4515380859375
98.7,553.45,303.24,415.4515380859375
98.8,553.58,303.25,415.4515380859375
98.9,553.72,303.26,415.4515380859375
99.0,553.85,303.26,415.4515380859375
99.1,553.98,303.27,415.4515380859375
99.2,554.12,303.28,415.4515380859375
99.3,554.25,303.28,415.4515380859375
99.4,554.38,303.29,415.4515380859375
99.5,554.52,303.29,416.1631774902344
99.6,554.65,303.3,416.1631774902344
99.7,554.78,303.31,416.1631774902344
99.8,554.92,303.31,416.1631774902344
99.9,555.05,303.32,416.1631774902344
100.0,555.18,303.33,416.1631774902344
100.1,555.32,303.33,416.1631774902344
100.2,555.45,303.34,416.1631774902344
100.3,555.58,303.35,416.1631774902344
100.4,555.72,303.35,416.1631774902344
100.5,555.85,303.36,416.1631774902344
100.6,555.98,303.36,416.1631774902344
100.7,556.12,303.37,416.1631774902344
100.8,556.25,303.38,416.1631774902344
100.9,556.38,303.38,416.1631774902344
101.0,556.52,303.39,416.3834533691406
101.1,556.65,303.4,416.3834533691406
101.2,556.78,303.4,416.3834533691406
101.3,556.91,303.41,416.3834533691406
101.4,557.05,303.41,416.3834533691406
101.5,557.18,303.42,416.3834533691406
101.6,557.31,303.43,416.3834533691406
101.7,557.45,303.43,416.3834533691406
101.8,557.58,303.44,416.3834533691406
101.9,557.71,303.45,416.3834533691406
102.0,557.85,303.45,416.3834533691406
102.1,557.98,303.46,416.3834533691406
102.2,558.11,303.47,416.3834533691406
102.3,558.25,303.47,416.3834533691406
102.4,558.38,303.48,416.3834533691406
102.5,558.51,303.48,416.9287414550781
102.6,558.65,303.49,416.9287414550781
102.7,558.78,303.5,416.9287414550781
102.8,558.91,303.5,416.01519775390625
102.9,559.05,303.51,416.01519775390625
103.0,559.18,303.52,416.01519775390625
103.1,559.31,303.52,416.01519775390625
103.2,559.45,303.53,416.01519775390625
103.3,559.58,303.53,416.01519775390625
103.4,559.71,303.54,416.01519775390625
103.5,559.84,303.55,416.01519775390625
103.6,559.98,303.55,416.01519775390625
103.7,560.11,303.56,416.01519775390625
103.8,560.24,303.57,416.01519775390625
103.9,560.38,303.57,416.01519775390625
104.0,560.51,303.58,416.6085205078125
104.1,560.64,303.59,416.6085205078125
104.2,560.78,303.59,416.6085205078125
104.3,560.91,303.6,416.6085205078125
104.4,561.04,303.6,416.6085205078125
104.5,561.18,303.61,416.6085205078125
104.6,561.31,303.62,416.6085205078125
104.7,561.44,303.62,416.6085205078125
104.8,561.58,303.63,416.6085205078125
104.9,561.71,303.64,416.6085205078125
105.0,561.84,303.64,416.6085205078125
105.1,561.98,303.65,416.6085205078125
105.2,562.11,303.66,416.6085205078125
105.3,562.24,303.66,416.6085205078125
105.4,562.38,303.67,416.6085205078125
105.5,562.51,303.67,416.28106689453125
105.6,562.64,303.68,416.28106689453125
105.7,562.77,303.69,416.28106689453125
105.8,562.91,303.69,416.28106689453125
105.9,563.04,303.7,416.28106689453125
106.0,563.17,303.71,416.28106689453125
106.1,563.31,303.71,416.28106689453125
106.2,563.44,303.72,416.28106689453125
106.3,563.57,303.72,416.28106689453125
106.4,563.71,303.73,416.28106689453125
106.5,563.84,303.74,416.28106689453125
106.6,563.97,303.74,416.28106689453125
106.7,564.11,303.75,416.28106689453125
106.8,564.24,303.76,416.28106689453125
106.9,564.37,303.76,416.28106689453125
107.0,564.51,303.77,416.3042297363281
107.1,564.64,303.78,416.3042297363281
107.2,564.77,303.78,416.3042297363281
107.3,564.91,303.79,416.3042297363281
107.4,565.04,303.79,416.3042297363281
107.5,565.17,303.8,416.3042297363281
107.6,565.31,303.81,416.3042297363281
107.7,565.44,303.81,416.3042297363281
107.8,565.57,303.82,416.3042297363281
107.9,565.7,303.83,416.3042297363281
108.0,565.84,303.83,416.3042297363281
108.1,565.97,303.84,416.3042297363281
108.2,566.1,303.84,416.3042297363281
108.3,566.24,303.85,416.3042297363281
108.4,566.37,303.86,416.3042297363281
108.5,566.5,303.86,417.989013671875
108.6,566.64,303.87,417.989013671875
108.7,566.77,303.88,417.989013671875
108.8,566.9,303.88,417.989013671875
108.9,567.04,303.89,417.989013671875
109.0,567.17,303.9,417.989013671875
109.1,567.3,303.9,417.989013671875
109.2,567.44,303.91,417.989013671875
109.3,567.57,303.91,417.989013671875
109.4,567.7,303.92,417.989013671875
109.5,567.84,303.93,417.989013671875
109.6,567.97,303.93,417.989013671875
109.7,568.1,303.94,417.989013671875
109.8,568.24,303.95,417.989013671875
109.9,568.37,303.95,417.989013671875
110.0,568.5,303.96,418.079345703125
110.1,568.63,303.97,418.079345703125
110.2,568.77,303.97,418.079345703125
110.3,568.9,303.98,418.079345703125
110.4,569.03,303.98,418.079345703125
110.5,569.17,303.99,418.079345703125
110.6,569.3,304.0,418.079345703125
110.7,569.43,304.0,418.079345703125
110.8,569.57,304.01,418.079345703125
110.9,569.7,304.02,418.079345703125
111.0,569.83,304.02,418.079345703125
111.1,569.97,304.03,418.079345703125
111.2,570.1,304.03,418.079345703125
111.3,570.23,304.04,418.079345703125
111.4,570.37,304.05,418.079345703125
111.5,570.5,304.05,418.079345703125
111.6,570.63,304.06,416.9957275390625
111.7,570.77,304.07,416.9957275390625
111.8,570.9,304.07,416.9957275390625
111.9,571.03,304.08,416.9957275390625
112.0,571.17,304.09,416.9957275390625
112.1,571.3,304.09,416.9957275390625
112.2,571.43,304.1,416.9957275390625
112.3,571.56,304.1,416.9957275390625
112.4,571.7,304.11,416.9957275390625
112.5,571.83,304.12,416.9957275390625
112.6,571.96,304.12,416.9957275390625
112.7,572.1,304.13,416.9957275390625
112.8,572.23,304.14,416.9957275390625
112.9,572.36,304.14,416.9957275390625
113.0,572.5,304.15,416.9957275390625
113.1,572.63,304.15,418.53253173828125
113.2,572.76,304.16,418.53253173828125
113.3,572.9,304.17,418.53253173828125
113.4,573.03,304.17,418.53253173828125
113.5,573.16,304.18,418.53253173828125
113.6,573.3,304.19,418.53253173828125
113.7,573.43,304.19,418.53253173828125
113.8,573.56,304.2,418.53253173828125
113.9,573.7,304.21,418.53253173828125
114.0,573.83,304.21,418.53253173828125
114.1,573.96,304.22,418.53253173828125
114.2,574.1,304.22,418.53253173828125
114.3,574.23,304.23,418.53253173828125
114.4,574.36,304.24,418.53253173828125
114.5,574.49,304.24,418.53253173828125
114.6,574.63,304.25,417.1904296875
114.7,574.76,304.26,417.1904296875
114.8,574.89,304.26,417.1904296875
114.9,575.03,304.27,417.1904296875
115.0,575.16,304.28,417.1904296875
115.1,575.29,304.28,417.1904296875
115.2,575.43,304.29,417.1904296875
115.3,575.56,304.29,417.1904296875
115.4,575.69,304.3,417.1904296875
115.5,575.83,304.31,417.1904296875
115.6,575.96,304.31,417.1904296875
115.7,576.09,304.32,417.1904296875
115.8,576.23,304.33,417.1904296875
115.9,576.36,304.33,417.1904296875
116.0,576.49,304.34,417.1904296875
116.1,576.63,304.34,417.6935119628906
116.2,576.76,304.35,417.6935119628906
116.3,576.89,304.36,417.6935119628906
116.4,577.03,304.36,417.6935119628906
116.5,577.16,304.37,417.6935119628906
116.6,577.29,304.38,417.6935119628906
116.7,577.42,304.38,417.6935119628906
116.8,577.56,304.39,417.6935119628906
116.9,577.69,304.4,417.6935119628906
117.0,577.82,304.4,417.6935119628906
117.1,577.96,304.41,417.6935119628906
117.2,578.09,304.41,417.6935119628906
117.3,578.22,304.42,417.6935119628906
117.4,578.36,304.43,417.6935119628906
117.5,578.49,304.43,417.6935119628906
117.6,578.62,304.44,416.4884338378906
117.7,578.76,304.45,416.4884338378906
117.8,578.89,304.45,416.4884338378906
117.9,579.02,304.46,416.4884338378906
118.0,579.16,304.46,416.4884338378906
118.1,579.29,304.47,416.4884338378906
118.2,579.42,304.48,416.4884338378906
118.3,579.56,304.48,416.4884338378906
118.4,579.69,304.49,416.4884338378906
118.5,579.82,304.5,416.4884338378906
118.6,579.96,304.5,414.7700500488281
118.7,580.09,304.51,414.7700500488281
118.8,580.22,304.52,414.7700500488281
118.9,580.35,304.52,414.7700500488281
119.0,580.49,304.53,414.7700500488281
119.1,580.62,304.53,413.6637268066406
119.2,580.75,304.54,413.6637268066406
119.3,580.89,304.55,413.6637268066406
119.4,581.02,304.55,413.6637268066406
119.5,581.15,304.56,413.6637268066406
119.6,581.29,304.57,413.6637268066406
119.7,581.42,304.57,413.6637268066406
119.8,581.55,304.58,413.6637268066406
119.9,581.69,304.59,413.6637268066406
120.0,581.82,304.59,413.6637268066406
120.1,581.95,304.6,413.6637268066406
120.2,582.09,304.6,413.6637268066406
120.3,582.22,304.61,413.6637268066406
120.4,582.35,304.62,413.6637268066406
120.5,582.49,304.62,413.6637268066406
120.6,582.62,304.63,415.1539611816406
120.7,582.75,304.64,415.1539611816406
120.8,582.89,304.64,415.1539611816406
120.9,583.02,304.65,415.1539611816406
121.0,583.15,304.65,415.1539611816406
121.1,583.28,304.66,415.1539611816406
121.2,583.42,304.67,415.1539611816406
121.3,583.55,304.67,415.1539611816406
121.4,583.68,304.68,415.1539611816406
121.5,583.82,304.69,415.1539611816406
121.6,583.95,304.69,415.1539611816406
121.7,584.08,304.7,415.1539611816406
121.8,584.22,304.71,415.1539611816406
121.9,584.35,304.71,415.1539611816406
122.0,584.48,304.72,415.1539611816406
122.1,584.62,304.72,414.15069580078125
122.2,584.75,304.73,414.15069580078125
122.3,584.88,304.74,414.15069580078125
122.4,585.02,304.74,414.15069580078125
122.5,585.15,304.75,414.15069580078125
122.6,585.28,304.76,414.15069580078125
122.7,585.42,304.76,414.15069580078125
122.8,585.55,304.77,414.15069580078125
122.9,585.68,304.77,414.15069580078125
123.0,585.82,304.78,414.15069580078125
123.1,585.95,304.79,414.15069580078125
123.2,586.08,304.79,414.15069580078125
123.3,586.21,304.8,414.15069580078125
123.4,586.35,304.81,414.15069580078125
123.5,586.48,304.81,414.15069580078125
123.6,586.61,304.82,412.8712463378906
123.7,586.75,304.83,412.8712463378906
123.8,586.88,304.83,412.8712463378906
123.9,587.01,304.84,412.8712463378906
124.0,587.15,304.84,412.8712463378906
124.1,587.28,304.85,412.8712463378906
124.2,587.41,304.86,412.8712463378906
124.3,587.55,304.86,412.8712463378906
124.4,587.68,304.87,412.8712463378906
124.5,587.81,304.88,412.8712463378906
124.6,587.95,304.88,412.8712463378906
124.7,588.08,304.89,412.8712463378906
124.8,588.21,304.9,412.8712463378906
124.9,588.35,304.9,412.8712463378906
125.0,588.48,304.91,412.8712463378906
125.1,588.61,304.91,414.62939453125
125.2,588.75,304.92,414.62939453125
125.3,588.88,304.93,414.62939453125
125.4,589.01,304.93,414.62939453125
125.5,589.14,304.94,414.62939453125
125.6,589.28,304.95,414.62939453125
125.7,589.41,304.95,414.62939453125
125.8,589.54,304.96,414.62939453125
125.9,589.68,304.96,414.62939453125
126.0,589.81,304.97,414.62939453125
126.1,589.94,304.98,414.62939453125
126.2,590.08,304.98,414.62939453125
126.3,590.21,304.99,414.62939453125
126.4,590.34,305.0,414.62939453125
126.5,590.48,305.0,414.62939453125
126.6,590.61,305.01,411.03070068359375
126.7,590.74,305.02,411.03070068359375
126.8,590.88,305.02,411.03070068359375
126.9,591.01,305.03,411.03070068359375
127.0,591.14,305.03,411.03070068359375
127.1,591.28,305.04,411.03070068359375
127.2,591.41,305.05,411.03070068359375
127.3,591.54,305.05,411.03070068359375
127.4,591.68,305.06,411.03070068359375
127.5,591.81,305.07,411.03070068359375
127.6,591.94,305.07,411.03070068359375
127.7,592.07,305.08,411.03070068359375
127.8,592.21,305.08,411.03070068359375
127.9,592.34,305.09,411.03070068359375
128.0,592.47,305.1,411.03070068359375
128.1,592.61,305.1,409.03973388671875
128.2,592.74,305.11,409.03973388671875
128.3,592.87,305.12,409.03973388671875
128.4,593.01,305.12,409.03973388671875
128.5,593.14,305.13,409.03973388671875
128.6,593.27,305.14,409.03973388671875
128.7,593.41,305.14,409.03973388671875
128.8,593.54,305.15,409.03973388671875
128.9,593.67,305.15,409.03973388671875
129.0,593.81,305.16,409.03973388671875
129.1,593.94,305.17,409.03973388671875
129.2,594.07,305.17,409.03973388671875
129.3,594.21,305.18,409.03973388671875
129.4,594.34,305.19,409.03973388671875
129.5,594.47,305.19,409.03973388671875
129.6,594.61,305.2,407.9532165527344
129.7,594.74,305.21,407.9532165527344
129.8,594.87,305.21,407.9532165527344
129.9,595.0,305.22,407.9532165527344
130.0,595.14,305.22,407.9532165527344
130.1,595.27,305.23,407.9532165527344
130.2,595.4,305.24,407.9532165527344
130.3,595.54,305.24,407.9532165527344
130.4,595.67,305.25,407.9532165527344
130.5,595.8,305.26,407.9532165527344
130.6,595.94,305.26,407.9532165527344
130.7,596.07,305.27,407.9532165527344
130.8,596.2,305.27,407.9532165527344
130.9,596.34,305.28,407.9532165527344
131.0,596.47,305.29,407.9532165527344
131.1,596.6,305.29,407.2000427246094
131.2,596.74,305.3,407.2000427246094
131.3,596.87,305.31,407.2000427246094
131.4,597.0,305.31,407.2000427246094
131.5,597.14,305.32,407.2000427246094
131.6,597.27,305.33,407.2000427246094
131.7,597.4,305.33,407.2000427246094
131.8,597.54,305.34,407.2000427246094
131.9,597.67,305.34,407.2000427246094
132.0,597.8,305.35,407.2000427246094
132.1,597.93,305.36,407.2000427246094
132.2,598.07,305.36,407.2000427246094
132.3,598.2,305.37,407.2000427246094
132.4,598.33,305.38,407.2000427246094
132.5,598.47,305.38,407.2000427246094
132.6,598.6,305.39,406.7389221191406
132.7,598.73,305.39,406.7389221191406
132.8,598.87,305.4,406.7389221191406
132.9,599.0,305.41,406.7389221191406
133.0,599.13,305.41,406.7389221191406
133.1,599.27,305.42,406.7389221191406
133.2,599.4,305.43,406.7389221191406
133.3,599.53,305.43,406.7389221191406
133.4,599.67,305.44,406.7389221191406
133.5,599.8,305.45,406.7389221191406
133.6,599.93,305.45,406.7389221191406
133.7,600.07,305.46,406.7389221191406
133.8,600.2,305.46,406.7389221191406
133.9,600.33,305.47,406.7389221191406
134.0,600.47,305.48,406.7389221191406
134.1,600.6,305.48,406.8515625
134.2,600.73,305.49,406.8515625
134.3,600.86,305.5,406.8515625
134.4,601.0,305.5,407.16571044921875
134.5,601.13,305.51,407.16571044921875
134.6,601.26,305.52,407.16571044921875
134.7,601.4,305.52,407.16571044921875
134.8,601.53,305.53,407.16571044921875
134.9,601.66,305.53,407.16571044921875
135.0,601.8,305.54,407.16571044921875
135.1,601.93,305.55,407.16571044921875
135.2,602.06,305.55,407.16571044921875
135.3,602.2,305.56,407.16571044921875
135.4,602.33,305.57,407.16571044921875
135.5,602.46,305.57,407.16571044921875
135.6,602.6,305.58,406.7005615234375
135.7,602.73,305.58,406.7005615234375
135.8,602.86,305.59,406.7005615234375
135.9,603.0,305.6,406.7005615234375
136.0,603.13,305.6,406.7005615234375
136.1,603.26,305.61,406.7005615234375
136.2,603.4,305.62,406.7005615234375
136.3,603.53,305.62,406.7005615234375
136.4,603.66,305.63,406.7005615234375
136.5,603.8,305.64,406.7005615234375
136.6,603.93,305.64,406.7005615234375
136.7,604.06,305.65,406.7005615234375
136.8,604.19,305.65,406.7005615234375
136.9,604.33,305.66,406.7005615234375
137.0,604.46,305.67,406.7005615234375
137.1,604.59,305.67,406.0199279785156
137.2,604.73,305.68,406.0199279785156
137.3,604.86,305.69,406.0199279785156
137.4,604.99,305.69,406.0199279785156
137.5,605.13,305.7,406.0199279785156
137.6,605.26,305.7,406.0199279785156
137.7,605.39,305.71,406.0199279785156
137.8,605.53,305.72,406.0199279785156
137.9,605.66,305.72,406.0199279785156
138.0,605.79,305.73,406.0199279785156
138.1,605.93,305.74,406.0199279785156
138.2,606.06,305.74,406.0199279785156
138.3,606.19,305.75,406.0199279785156
138.4,606.33,305.76,406.0199279785156
138.5,606.46,305.76,406.0199279785156
138.6,606.59,305.77,405.4233093261719
138.7,606.73,305.77,405.4233093261719
138.8,606.86,305.78,405.4233093261719
138.9,606.99,305.79,405.4233093261719
139.0,607.12,305.79,405.4233093261719
139.1,607.26,305.8,405.4233093261719
139.2,607.39,305.81,405.4233093261719
139.3,607.52,305.81,405.4233093261719
139.4,607.66,305.82,405.4233093261719
139.5,607.79,305.83,405.4233093261719
139.6,607.92,305.83,405.4233093261719
139.7,608.06,305.84,405.4233093261719
139.8,608.19,305.84,405.4233093261719
139.9,608.32,305.85,405.4233093261719
140.0,608.46,305.86,405.4233093261719
140.1,608.59,305.86,405.3033142089844
140.2,608.72,305.87,405.3033142089844
140.3,608.86,305.88,405.3033142089844
140.4,608.99,305.88,405.3033142089844
140.5,609.12,305.89,405.3033142089844
140.6,609.26,305.89,405.3033142089844
140.7,609.39,305.9,405.3033142089844
140.8,609.52,305.91,405.3033142089844
140.9,609.66,305.91,405.3033142089844
